koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_depth,koi_duration,koi_model_snr,koi_prad,koi_teq,koi_insol,koi_impact,koi_sma,koi_steff,total_fp_flags,planet_density_proxy,habitable_zone_proxy,transit_intensity,koi_disposition
0.0,1.0,1.0,1.0,2.61841046,180.2,3.304,24.8,1.12,1245.0,567.24,0.369,0.036,5912.0,3.0,0.0008988764044943821,0.036415052859584796,595.3807999999999,FALSE POSITIVE
0.0,0.0,1.0,1.0,4.593594819,1455.2,2.6391,83.5,8.85,1125.0,378.37,1.022,0.055,6075.0,2.0,0.007859680284191829,0.05639583897953472,3840.41832,FALSE POSITIVE
0.0,0.0,0.0,0.0,125.0426,104.3,8.99,6.4,1.2,416.0,7.06,0.5215,0.5046,6273.0,0.0,0.0028776978417266188,0.5257703864353113,937.657,FALSE POSITIVE
0.0,0.0,1.0,0.0,6.17039154,502.9,2.116,19.0,2.17,1029.0,264.63,0.1755,0.0667,6137.0,1.0,0.002106796116504854,0.0687408862142585,1064.1364,FALSE POSITIVE
0.0,1.0,1.0,0.0,0.5276763491099999,112.6,1.4736,23.5,0.68,1993.0,3703.08,0.267,0.0119,5220.0,2.0,0.0003410230692076229,0.011310803150650823,165.92736,FALSE POSITIVE
0.0,0.0,0.0,0.0,6.422943288,261.4,1.0815,30.6,1.66,1034.0,269.8,0.198,0.0689,6102.0,0.0,0.0016038647342995168,0.07080542840481077,282.7040999999999,CANDIDATE
0.0,0.0,1.0,0.0,6.90522317,420.3,3.533,34.4,4.54,1343.0,768.55,0.962,0.0808,6596.0,1.0,0.0033779761904761904,0.08633023348897528,1484.9199,FALSE POSITIVE
0.0,0.0,1.0,1.0,1.5259105,83.9,3.114,14.3,2.63,2545.0,9917.8,0.986,0.0278,6640.0,2.0,0.00103299293008641,0.02980163332039901,261.26460000000003,FALSE POSITIVE
0.0,0.0,1.0,0.0,4.27121961,966.7,2.9283,38.0,2.17,802.0,97.84,0.636,0.0448,4702.0,1.0,0.002702366127023661,0.04041388093513823,2830.7876100000003,FALSE POSITIVE
0.0,0.0,0.0,0.0,1.306984786,302.1,1.194,38.4,18.33,1754.0,2230.29,1.144,0.0242,6102.0,0.0,0.010444444444444444,0.024869250615332666,360.7074,CANDIDATE
1.0,0.0,0.0,1.0,0.769358923,44.8,1.5364,19.8,1.93,2928.0,17335.4,0.111,0.0185,5267.0,2.0,0.0006589279617616934,0.0176630060962014,68.83072,FALSE POSITIVE
0.0,1.0,1.0,1.0,0.755109106,106.0,2.967,34.0,0.85,1733.0,2130.82,0.47,0.0157,5452.0,3.0,0.0004901960784313725,0.015250665908776849,314.502,FALSE POSITIVE
0.0,1.0,0.0,0.0,25.3239215,1379.7,30.04754200000019,214.5,19.02,484.0,12.94,1.218,0.1461,5128.0,1.0,0.03921649484536082,0.137637081596965,41456.59369740026,FALSE POSITIVE
0.0,0.0,0.0,0.0,4.61225043,29.1,2.695,13.7,0.52,1032.0,268.27,0.012,0.053,5495.0,0.0,0.0005033881897386254,0.051685765069641745,78.4245,CONFIRMED
0.0,0.0,0.0,0.0,7.99022379,165.9,3.273,17.6,1.97,1113.0,361.73,0.107,0.0785,5689.0,0.0,0.0017684021543985637,0.07789307607071184,542.9907000000001,CONFIRMED
0.0,0.0,0.0,0.0,4.1749166,40.7,4.828,11.8,0.61,1116.0,366.59,0.4759,0.0513,5910.0,0.0,0.0005461056401074306,0.051882672273534554,196.49960000000002,FALSE POSITIVE
1.0,0.0,0.0,1.0,0.56678694,61.2,1.959,8.3,0.63,1920.0,3194.49,0.213,0.0122,5341.0,2.0,0.00032795419052576784,0.011729577008937037,119.89080000000001,FALSE POSITIVE
0.0,1.0,1.0,1.0,0.73094701,227.7,4.223,31.2,15.83,1870.0,2886.66,1.158,0.0155,5767.0,3.0,0.00846071619454837,0.015485238730905397,961.5771,FALSE POSITIVE
0.0,1.0,0.0,0.0,0.686994057,2797.1,3.5252,136.6,35.3,2063.0,4267.13,1.261,0.0153,5780.0,1.0,0.017102713178294572,0.015302647745974653,9860.33692,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.324247867,83.3,1.4759,26.5,1.3,2140.0,4951.46,0.295,0.0257,6557.0,1.0,0.0006071929005137787,0.027377699126921725,122.94247,FALSE POSITIVE
0.0,1.0,0.0,0.0,0.780632043,736.5,1.4109,141.0,79.67,2714.0,12837.08,1.306,0.0165,5354.0,1.0,0.02934438305709024,0.01588306667031221,1039.12785,FALSE POSITIVE
0.0,1.0,1.0,1.0,0.730947169,248.0,4.396,49.1,14.43,1777.0,2349.48,1.143,0.0155,5514.0,3.0,0.008115860517435321,0.015141758328383851,1090.208,FALSE POSITIVE
0.0,1.0,0.0,0.0,41.16676097,5386.3,2.2133,185.2,17.82,446.0,9.35,1.093,0.2124,5193.0,1.0,0.039865771812080536,0.2013607893226373,11921.49779,FALSE POSITIVE
0.0,1.0,0.0,0.0,1.083736642,8930.8,1.57912,954.2,237.84,3641.0,41465.78,1.265,0.0258,5591.0,1.0,0.06530477759472818,0.0253790688157857,14102.804896,FALSE POSITIVE
0.0,0.0,1.0,0.0,2.45570369,273.8,3.1,23.5,55.95,1891.0,3017.14,1.205,0.0334,5148.0,1.0,0.02957188160676533,0.03152658770129155,848.7800000000001,FALSE POSITIVE
0.0,1.0,1.0,1.0,0.64234875,103.7,1.3699,61.3,2.78,3813.0,49846.45,0.627,0.0174,7089.0,3.0,0.0007288935500786575,0.01927316181520666,142.05863,FALSE POSITIVE
0.0,1.0,0.0,0.0,5.204286663,35221.0,6.2598,153.0,16.0,934.0,180.12,0.272,0.0545,5332.0,1.0,0.017112299465240642,0.05235435384203193,220476.41580000002,FALSE POSITIVE
0.0,1.0,0.0,0.0,6.352090869,75142.0,3.88771,1343.2,18.9,772.0,83.66,0.223,0.0587,5089.0,1.0,0.02445019404915912,0.055089084859724226,292130.30482,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.877350712,185.6,1.7478,23.1,1.46,1650.0,1755.2,0.297,0.0308,6382.0,1.0,0.0008843125378558449,0.03236982471522128,324.39168,FALSE POSITIVE
0.0,0.0,1.0,1.0,2.11552348,359.2,6.712,28.9,21.43,1398.0,900.64,1.187,0.033,5900.0,2.0,0.015318084345961401,0.03334657058035211,2410.9503999999997,FALSE POSITIVE
0.0,1.0,1.0,1.0,2.84573962,211.7,7.28,83.9,3.63,1829.0,2645.94,0.656,0.0426,5557.0,3.0,0.001983606557377049,0.041777363484170146,1541.176,FALSE POSITIVE
0.0,1.0,1.0,0.0,7.01476115,122.1,3.945,27.5,1.02,928.0,175.85,0.687,0.0686,5912.0,2.0,0.0010979547900968785,0.06939090628243103,481.68449999999996,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.941603153,462.1,1.1886,46.2,2.29,1608.0,1575.78,0.93,0.0173,5237.0,1.0,0.0014232442510876322,0.016470190459206824,549.25206,FALSE POSITIVE
0.0,0.0,0.0,0.0,24.40213373,3330.335234271292,12.57,78.24411447679262,8.050413867824235,745.4259737757324,106.8271744294557,0.7220066111400724,0.16985982188278412,5704.97399171169,0.0,0.010785280993240227,0.16878301092873751,41862.31389479014,FALSE POSITIVE
0.0,1.0,0.0,1.0,1.13357304,33.1,2.849,12.0,0.59,1836.0,2688.01,0.739,0.0208,6147.0,2.0,0.00032117583015786605,0.02145389608721158,94.30190000000002,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.643468999,108.0,1.1108,19.6,0.88,2001.0,3772.66,0.266,0.0132,5670.0,1.0,0.00043956043956043956,0.013076053593117972,119.96640000000001,FALSE POSITIVE
0.0,1.0,1.0,0.0,112.645961,1957.9,7.037,23.3,35.36,377.0,4.76,1.277,0.4721,5895.0,2.0,0.09354497354497354,0.47685587363603255,13777.7423,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.5276763491099999,119.9,0.8971,20.6,0.58,1238.0,550.37,0.292,0.0119,3945.0,1.0,0.00046811945117029857,0.009832901674880679,107.56229,FALSE POSITIVE
0.0,0.0,1.0,0.0,4.14244748,69.9,2.203,12.3,1.82,1907.0,3128.33,0.386,0.0523,6785.0,1.0,0.0009538784067085954,0.05667451941496525,153.9897,FALSE POSITIVE
0.0,1.0,1.0,0.0,0.777663575,134.3,1.1741,28.1,0.95,1816.0,2553.18,0.204,0.016,5769.0,2.0,0.0005228398458998349,0.01598753408458975,157.68163,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.552834211,145.7,1.2887,30.0,18.09,3107.0,21895.36,1.045,0.0141,5132.0,1.0,0.0058204633204633205,0.013288429839572699,187.76358999999997,FALSE POSITIVE
0.0,1.0,0.0,0.0,0.758354475,415419.0000000006,4.56811,1560.5,149.44,3123.0,22401.95,0.279,0.0186,7131.0,1.0,0.04783610755441741,0.02066328632790919,1897679.6880900026,FALSE POSITIVE
0.0,0.0,0.0,0.0,76.5369531,652.2,5.574,17.7,3.73,503.0,15.15,0.327,0.3528,5596.0,0.0,0.007400793650793651,0.3471991558627061,3635.3628000000003,CONFIRMED
1.0,0.0,1.0,0.0,3.43525124,152.2,4.509,6.3,25.43,1579.0,1468.73,1.121,0.0466,5854.0,2.0,0.01609493670886076,0.04690547161650368,686.2698,FALSE POSITIVE
0.0,1.0,1.0,1.0,0.962828092,63.0,4.411,22.7,40.82,3553.0,37544.87,1.101,0.0228,6552.0,3.0,0.01148564997186269,0.024279124528089297,277.893,FALSE POSITIVE
0.0,0.0,0.0,0.0,3.11141514,28.4,3.074,8.3,0.7,1530.0,1296.58,0.46,0.044,6450.0,0.0,0.000457217504898759,0.046488310704854284,87.3016,CANDIDATE
0.0,1.0,1.0,0.0,1.878156188,787.5,2.058,38.4,2.51,1141.0,400.37,0.959,0.0258,5075.0,2.0,0.0021978984238178634,0.024179591559310466,1620.675,FALSE POSITIVE
0.0,1.0,1.0,0.0,7.81153999,912.8,5.984,41.3,23.56,718.0,62.96,1.271,0.071,5150.0,2.0,0.032767732962447844,0.06703061352754315,5462.1952,FALSE POSITIVE
0.0,1.0,0.0,0.0,0.993488979,24327.0,1.9694,145.8,17.9,1914.0,3172.24,0.83,0.0179,5811.0,1.0,0.009347258485639685,0.017951043525523635,47909.5938,FALSE POSITIVE
0.0,1.0,0.0,0.0,1.334104585,61691.0,3.14624,1334.6,44.9,1880.0,2954.64,0.986,0.0238,6319.0,1.0,0.023870281765018608,0.02488928186346046,194094.69184,FALSE POSITIVE
0.0,0.0,1.0,1.0,2.115498574,444.2,6.738,45.4,25.84,1432.0,995.26,1.215,0.0332,5917.0,2.0,0.018032100488485695,0.033596969073271324,2993.0196,FALSE POSITIVE
1.0,0.0,0.0,1.0,3.40076682,24.714999999999996,4.7,7.4,0.69,1540.0,1328.5,0.256,0.0462,6134.0,2.0,0.0004477611940298507,0.04760198823042055,116.16049999999998,FALSE POSITIVE
0.0,1.0,1.0,0.0,6.49676881,135.0,2.527,10.6,3.74,1761.0,2273.36,0.643,0.0788,6418.0,2.0,0.002122587968217934,0.08304955411623952,341.14500000000004,FALSE POSITIVE
0.0,0.0,1.0,0.0,2.057499811,325.6,2.569,23.6,1.27,1037.0,273.84,0.004,0.0284,4620.0,1.0,0.0012235067437379576,0.025395136941351384,836.4664,FALSE POSITIVE
0.0,0.0,1.0,0.0,10.5856758,178.7,4.911,8.1,1.49,912.0,163.41,0.474,0.0997,6246.0,1.0,0.0016319824753559694,0.10365908703045544,877.5956999999999,FALSE POSITIVE
0.0,1.0,1.0,1.0,2.69633621,238.6,5.238,26.5,15.78,1334.0,749.66,1.141,0.0376,6106.0,3.0,0.011820224719101123,0.03865248997105194,1249.7868,FALSE POSITIVE
0.0,0.0,1.0,1.0,11.2580745,713.3,23.516,55.4,2.14,497.0,14.44,0.955,0.0836,4257.0,2.0,0.004297188755020081,0.0717578360912482,16773.962799999998,FALSE POSITIVE
1.0,0.0,0.0,1.0,0.566795586,39.4,4.124,19.6,0.66,2296.0,6597.1,0.686,0.0137,6108.0,2.0,0.0002873313016978668,0.014085793348162692,162.48559999999998,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.099291188,282.6,1.765,19.8,1.37,1414.0,947.02,0.077,0.0195,4878.0,1.0,0.0009681978798586574,0.017917059692856504,498.789,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.5276763491099999,331.3,1.0194,31.2,1.43,1840.0,2691.55,0.377,0.0119,4904.0,1.0,0.0007767517653449212,0.010963101207813675,337.72722000000005,FALSE POSITIVE
0.0,0.0,0.0,0.0,103.4269873,950.1,5.03,17.8,3.16,416.0,7.08,0.013,0.4438,6208.0,0.0,0.007577937649880097,0.4600175315936183,4779.003000000001,CONFIRMED
0.0,0.0,0.0,0.0,0.5276763491099999,168.2,1.0525,38.0,1.0,2194.0,5534.14,0.26,0.0119,5465.0,0.0,0.00045558086560364467,0.011573195134504657,177.0305,CANDIDATE
0.0,1.0,0.0,0.0,0.5276763491099999,346.9,0.8473,53.6,2.03,2246.0,6005.79,0.964,0.0119,5180.0,1.0,0.0009034267912772585,0.011267383400552685,293.92837,FALSE POSITIVE
0.0,0.0,0.0,0.0,0.5276763491099999,53.2,1.1516,38.2,2.09,3653.0,41863.05,0.958,0.0119,5653.0,0.0,0.000571975916803503,0.011770575174757499,61.26512,CANDIDATE
0.0,0.0,1.0,1.0,0.56681727,35.9,1.779,9.1,0.52,1832.0,2676.11,0.042,0.0123,5481.0,2.0,0.00028368794326241134,0.011979708310929498,63.866099999999996,FALSE POSITIVE
0.0,1.0,1.0,1.0,1.081935491,202.9,5.136,33.9,0.99,1364.0,819.14,0.003,0.0183,4938.0,3.0,0.0007252747252747253,0.01691756538901472,1042.0944,FALSE POSITIVE
0.0,0.0,0.0,0.0,0.5276763491099999,236.8,0.798706,22.4,1.27,1891.0,3049.23,0.318,0.0123,5278.0,0.0,0.0006712473572938689,0.011755768783387735,189.1335808,CONFIRMED
0.0,0.0,1.0,1.0,1.89129881,82.0,5.294,29.8,0.86,1414.0,944.68,0.699,0.0293,5806.0,2.0,0.000607773851590106,0.029370907623141825,434.10799999999995,FALSE POSITIVE
0.0,0.0,0.0,0.0,4.94330596,126.2,2.9334,27.7,1.41,1058.0,296.74,0.928,0.0561,5661.0,0.0,0.0013314447592067988,0.05552910451824458,370.19507999999996,CONFIRMED
0.0,0.0,0.0,0.0,178.139072,678.8,9.654,20.3,2.25,291.0,1.7,0.042,0.5948,5431.0,0.0,0.007705479452054794,0.57666300730536,6553.1352,CONFIRMED
0.0,0.0,0.0,0.0,0.619023176,77.9,1.496,8.9,0.79,1885.0,2985.06,0.387,0.0142,5395.0,0.0,0.0004188759278897137,0.013721301275321063,116.53840000000001,CANDIDATE
0.0,0.0,0.0,0.0,120.00336404,39596.0,3.3803,131.1,15.08,240.0,0.78,0.78,0.4209,4315.0,0.0,0.06257261410788381,0.3637312013534256,133846.35880000002,CANDIDATE
0.0,1.0,0.0,0.0,4.067371428,63447.0,5.8962,1094.6,68.81,978.0,215.71,1.51,0.0443,5385.0,1.0,0.07028600612870275,0.042766903953032814,374096.2014,FALSE POSITIVE
0.0,1.0,1.0,1.0,1.540395781,173.4,1.6305,46.6,0.94,1211.0,510.22,0.062,0.0239,4955.0,3.0,0.0007755775577557755,0.022132524905790447,282.7287,FALSE POSITIVE
0.0,0.0,1.0,0.0,32.9045733,662.3,4.402,19.7,28.34,568.0,24.63,1.232,0.2014,5780.0,1.0,0.04980667838312829,0.20143485333590164,2915.4446,FALSE POSITIVE
0.0,1.0,1.0,0.0,2.46353343,830.0,2.954,6.8,21.49,1171.0,445.83,1.222,0.0338,5541.0,2.0,0.018336177474402728,0.03309954368742385,2451.82,FALSE POSITIVE
0.0,1.0,1.0,1.0,22.91339043,5407.0,3.94,86.9,24.11,510.0,15.94,1.281,0.1336,5451.0,3.0,0.047181996086105675,0.12976446495679933,21303.579999999998,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.541350116,378.0,3.29,51.7,1.5,1273.0,619.14,0.272,0.025,5150.0,1.0,0.0011773940345368916,0.023602328706881393,1243.6200000000001,FALSE POSITIVE
0.0,1.0,1.0,0.0,1.205412526,109.2,1.537,17.2,12.6,1988.0,3681.8,1.092,0.0219,6292.0,2.0,0.006334841628959276,0.022853341166932505,167.8404,FALSE POSITIVE
0.0,0.0,1.0,1.0,1.710316235,409.4,3.614,31.2,23.38,1647.0,1740.08,1.174,0.0297,6147.0,2.0,0.014186893203883494,0.03063368816298961,1479.5715999999998,FALSE POSITIVE
0.0,0.0,0.0,0.0,23.9210408,158.3,5.174,21.9,3.01,1020.0,255.65,0.936,0.1871,7121.0,0.0,0.002948090107737512,0.2077090941101209,819.0442000000002,CONFIRMED
0.0,0.0,0.0,0.0,9.03326435,610.7,2.857,18.3,1.96,729.0,66.89,0.455,0.0813,5311.0,0.0,0.002684931506849315,0.07794529903557075,1744.7699000000002,CONFIRMED
0.0,1.0,1.0,1.0,356.535835,3113.0,5.467,25.7,28.27,220.0,0.55,1.281,0.8736,5385.0,3.0,0.1279185520361991,0.8433672075252702,17018.771,FALSE POSITIVE
0.0,0.0,0.0,0.0,3.490785878,336.8,1.4513,32.7,1.32,1010.0,245.65,0.116,0.0418,5496.0,0.0,0.0013056379821958458,0.040767199162049045,488.79784,CONFIRMED
0.0,1.0,0.0,0.0,1.92149487,1006.0,1.891,11.6,79.14,2382.0,7634.18,1.29,0.0359,6831.0,1.0,0.03321023919429291,0.039034428249752125,1902.346,FALSE POSITIVE
0.0,0.0,0.0,0.0,1.093665854,218.4,1.4399,33.5,1.29,1681.0,1880.33,0.174,0.0206,5845.0,0.0,0.0007669441141498216,0.020719091548288552,314.47416,CONFIRMED
0.0,0.0,0.0,0.0,141.608555,1263.1,7.685,43.3,2.98,290.0,1.68,0.399,0.5029,5083.0,0.0,0.010240549828178694,0.47168592991680547,9706.923499999999,CANDIDATE
0.0,0.0,0.0,0.0,3.6092231,52.4,2.8,5.1,0.68,1192.0,477.0,0.364,0.0463,6032.0,0.0,0.0005699916177703269,0.04730672558856806,146.72,CANDIDATE
1.0,0.0,1.0,1.0,12.4247333,40.5,16.828,19.3,1.47,1284.0,642.95,0.656,0.1138,6632.0,3.0,0.0011439688715953306,0.12192022404629507,681.534,FALSE POSITIVE
0.0,0.0,0.0,0.0,11.4927112,291.5,7.764,18.7,25.01,858.0,127.97,1.212,0.1021,6198.0,0.0,0.02911525029103609,0.10574571043395437,2263.206,CANDIDATE
0.0,1.0,1.0,0.0,70.7511986,858.1,6.198,24.1,27.74,441.0,8.97,1.24,0.3113,5771.0,2.0,0.0627601809954751,0.3111113741441182,5318.5038,FALSE POSITIVE
0.0,0.0,0.0,0.0,116.583183,819.0,5.8,8.7,2.91,371.0,4.47,0.586,0.4572,5738.0,0.0,0.007822580645161292,0.4556146970297739,4750.2,CONFIRMED
0.0,0.0,0.0,0.0,175.13892,634.5,10.767,17.9,3.06,346.0,3.39,0.07,0.6095,5497.0,0.0,0.008818443804034582,0.5944944570313361,6831.661499999999,CONFIRMED
1.0,0.0,1.0,0.0,1.302061421,1046.1,1.8238,29.5,92.86,3345.0,29636.26,1.273,0.0291,7757.0,2.0,0.027752540346682605,0.03371717002533181,1907.87718,FALSE POSITIVE
0.0,1.0,0.0,0.0,55.25178622,39874.0,6.094,585.0,27.32,444.0,9.15,0.978,0.2762,5793.0,1.0,0.061393258426966295,0.2765582826775385,242992.15600000002,FALSE POSITIVE
0.0,1.0,0.0,0.0,5.548250634,42873.0,6.06772,1170.5,21.49,1088.0,331.99,0.296,0.0633,6124.0,1.0,0.01973370064279155,0.06516772082869118,260141.35955999998,FALSE POSITIVE
0.0,0.0,1.0,1.0,4.442520831,531.5,2.4779,100.3,3.98,1392.0,889.36,0.966,0.0563,6496.0,2.0,0.002857142857142857,0.059695642963739616,1317.00385,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.339670241,28.6,1.895,21.7,1.27,3448.0,33385.02,0.602,0.0289,8133.0,1.0,0.0003682226732386199,0.03428739259200162,54.197,FALSE POSITIVE
0.0,0.0,1.0,0.0,2.685223546,5494.6,4.0632,238.7,28.98,1111.0,360.92,1.28,0.0349,5552.0,1.0,0.02606115107913669,0.03421065481300395,22325.658720000003,FALSE POSITIVE
0.0,0.0,1.0,0.0,1.99042642,133.8,3.083,25.3,1.17,1539.0,1327.48,0.067,0.0317,6198.0,1.0,0.0007597402597402596,0.03283191988987613,412.50540000000007,FALSE POSITIVE
0.0,1.0,1.0,0.0,67.230028,379.1,25.01,39.5,2.44,482.0,12.79,0.938,0.3222,6157.0,2.0,0.00505175983436853,0.3325993101638897,9481.291000000001,FALSE POSITIVE
0.0,0.0,0.0,1.0,0.805259637,341.8,0.9779,50.2,1.93,2115.0,4732.34,0.332,0.0174,6257.0,1.0,0.0009120982986767486,0.01810687723256732,334.24622,FALSE POSITIVE
0.0,1.0,1.0,1.0,75.3787816,387.7,5.268,30.1,1.6,360.0,3.97,0.046,0.3235,5061.0,3.0,0.00443213296398892,0.30276361697238563,2042.4035999999999,FALSE POSITIVE
0.0,0.0,1.0,0.0,2.464160779,116.7,2.427,27.3,36.93,1709.0,2018.62,1.169,0.0344,5238.0,1.0,0.021596491228070176,0.03275310073071915,283.2309,FALSE POSITIVE
1.0,0.0,1.0,1.0,0.566781152,133.4,3.995,24.9,0.54,1090.0,337.1,0.427,0.0119,3725.0,3.0,0.0004949587534372136,0.009554794066352141,532.933,FALSE POSITIVE
0.0,0.0,0.0,0.0,13.0267964,356.6,0.798706,11.4,2.08,643.0,40.51,0.93,0.1025,5083.0,0.0,0.003229813664596273,0.0961380151451035,284.8185596,CONFIRMED
0.0,1.0,0.0,0.0,4.93129874,676.1,1.8626,31.7,21.42,944.0,187.36,1.224,0.0507,5457.0,1.0,0.02266666666666667,0.04927154351144279,1259.30386,FALSE POSITIVE
0.0,1.0,1.0,0.0,5.59187448,236.4,1.6782,31.9,104.18,4100.330000000007,67615.35306192307,0.82,0.0757,3915.0,2.0,0.02540151609355985,0.06231218696900161,396.72648,FALSE POSITIVE
0.0,1.0,0.0,0.0,1.88665445,2098.0,1.343,15.8,43.81,1794.0,2453.86,1.269,0.0299,6296.0,1.0,0.024406685236768803,0.031211509934174323,2817.614,FALSE POSITIVE
0.0,0.0,1.0,0.0,14.53682228,1032.3,3.195,40.8,73.15,1596.0,1534.06,1.068,0.1094,4946.0,1.0,0.045804633688165314,0.10121750067924105,3298.1984999999995,FALSE POSITIVE
0.0,0.0,0.0,0.0,172.820248,549.3,7.343,10.6,2.22,338.0,3.08,0.249,0.6105,6174.0,0.0,0.006548672566371682,0.6310738900262768,4033.5098999999996,CANDIDATE
0.0,0.0,1.0,1.0,1.72853003,99.1,3.819,24.0,2.43,2492.0,9100.75,0.776,0.0315,6701.0,2.0,0.0009747292418772564,0.033922792354425885,378.4629,FALSE POSITIVE
0.0,1.0,1.0,0.0,2.19068738,66.3,4.41,44.1,1.68,2017.0,3913.33,0.594,0.0364,6208.0,2.0,0.0008325074331020812,0.037730144547110656,292.383,FALSE POSITIVE
1.0,0.0,0.0,0.0,372.16478,2074.0,11.288,23.5,5.68,279.0,1.44,0.7967,1.0793,6194.0,1.0,0.020285714285714285,1.1174780693861588,23411.312,FALSE POSITIVE
1.0,0.0,0.0,1.0,0.947730124,152.5,1.1171,18.0,2.82,3914.0,55681.21,0.473,0.0248,8133.0,2.0,0.0007203065134099617,0.029423091220817998,170.35775,FALSE POSITIVE
0.0,0.0,0.0,0.0,234.240739,464.1,12.925,27.7,3.41,329.0,2.77,0.944,0.7576,5814.0,0.0,0.010333333333333333,0.7599564598119875,5998.4925,CONFIRMED
1.0,0.0,0.0,0.0,341.01495,386.0,5.12,6.9,1.72,234.0,0.71,0.087,0.9007,5327.0,1.0,0.007319148936170213,0.8648339746900117,1976.32,FALSE POSITIVE
0.0,0.0,1.0,0.0,6.14631207,891.1,3.803,20.3,4.79,1260.0,594.72,0.937,0.0727,6726.0,1.0,0.0037985725614591596,0.078437559679225,3388.8533,FALSE POSITIVE
0.0,1.0,1.0,0.0,27.36432337,2282.5,3.545,42.3,39.49,659.0,44.5,1.273,0.1888,6167.0,2.0,0.059833333333333336,0.19505190462210736,8091.4625,FALSE POSITIVE
0.0,0.0,1.0,0.0,10.26231992,813.9,3.568,17.3,1.98,509.0,15.89,0.945,0.0755,4316.0,1.0,0.0038823529411764705,0.06525276226897521,2903.9952,FALSE POSITIVE
0.0,1.0,1.0,1.0,1.519529227,8372.5,5.1675,155.1,11.12,1653.0,1766.31,0.866,0.0271,6033.0,3.0,0.0067230955259975815,0.02769154485185777,43264.89375,FALSE POSITIVE
0.0,1.0,0.0,0.0,6.487525901,20209.0,2.4536,74.3,21.23,593.0,29.11,1.199,0.054,4481.0,1.0,0.03574074074074074,0.047554592336980964,49584.80239999999,FALSE POSITIVE
0.0,0.0,1.0,1.0,0.56676437,76.5,2.326,11.7,0.92,2267.0,6222.58,0.594,0.0139,6039.0,2.0,0.0004056437389770723,0.014210473409325037,177.939,FALSE POSITIVE
0.0,0.0,1.0,1.0,2.35197616,268.0,5.304,31.7,21.19,1444.0,1025.78,1.177,0.0354,6147.0,2.0,0.014664359861591696,0.03651288084073509,1421.472,FALSE POSITIVE
0.0,0.0,1.0,0.0,0.861643331,232.5,2.4318,41.7,1.88,1613.0,1599.85,0.994,0.0156,5506.0,1.0,0.0011648079306071871,0.015228387985044674,565.3935,FALSE POSITIVE
0.0,1.0,1.0,0.0,12.1097626,113.9,10.174,28.2,1.09,681.0,50.68,0.981,0.0918,5437.0,2.0,0.0015982404692082113,0.08904992928993294,1158.8186,FALSE POSITIVE
0.0,0.0,0.0,0.0,63.909601,143.0,11.85,6.1,0.76,351.0,3.57,0.0578,0.2782,5227.0,0.0,0.002159090909090909,0.26460290443802204,1694.55,FALSE POSITIVE
0.0,0.0,1.0,0.0,19.7352868,319.4,5.097,17.1,49.24,743.0,72.08,1.417,0.1475,6329.0,1.0,0.06618279569892474,0.15437280638885548,1627.9818,FALSE POSITIVE
1.0,0.0,1.0,1.0,0.566799125,30.7,3.072,22.5,0.56,2299.0,6590.95,0.232,0.0136,6063.0,3.0,0.00024347826086956525,0.013931373112570828,94.3104,FALSE POSITIVE
0.0,0.0,0.0,0.0,20.1890396,112.1,6.251,15.0,1.39,794.0,93.89,0.541,0.1493,6178.0,0.0,0.0017484276729559747,0.15438140567483427,700.7371,CANDIDATE
1.0,0.0,1.0,1.0,1.061935973,337.9,3.3177,101.2,24.17,1961.0,3479.87,1.19,0.0212,6274.0,3.0,0.012319062181447503,0.022091202128717794,1121.05083,FALSE POSITIVE
0.0,1.0,1.0,0.0,1.485898163,224.6,2.446,32.8,14.96,1272.0,620.65,1.173,0.0226,5088.0,2.0,0.011751767478397486,0.021207682927678717,549.3716000000001,FALSE POSITIVE
0.0,0.0,0.0,0.0,38.5763483,282.1,19.861,76.3,2.05,619.0,34.77,0.015,0.2356,6167.0,0.0,0.0033064516129032253,0.24340163521699415,5602.788100000001,CONFIRMED
0.0,1.0,1.0,0.0,1.845610523,374.1,2.337,33.3,77.83,2502.0,9283.04,1.22,0.033,5974.0,2.0,0.031094686376348383,0.03355504149854158,874.2717000000001,FALSE POSITIVE
0.0,0.0,0.0,0.0,7.3812344,104.5,2.802,8.6,1.0,944.0,187.24,0.687,0.0744,6072.0,0.0,0.0010582010582010583,0.07626935053988397,292.809,CANDIDATE
0.0,0.0,0.0,0.0,133.303247,1017.5,7.342,20.6,2.67,301.0,1.94,0.063,0.4765,5064.0,0.0,0.008841059602649007,0.44608845613369374,7470.485,CONFIRMED
0.0,0.0,0.0,0.0,125.4132302,1345.0,2.3241,22.6,3.14,266.0,1.18,0.822,0.4426,4641.0,0.0,0.011760299625468165,0.39666914952493976,3125.9145,CONFIRMED
