orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,final_disposition,source_mission
6.414008000000003,1.6776,4614.0,2.9000000000000004,3545.8174359735085,-950.8793325094088,0.3940000000000001,3620.0,CONFIRMED,K2
6.4137660000000025,1.1695977804505735,-23595.72546895665,3.03,445.0,9.316710779771142,0.4099999999999999,3560.0,CONFIRMED,K2
6.413620000000002,1.6488,5529.999999999999,2.3599999999999994,12337.530767953,-3603.7209803584296,0.2989999999999998,2403.123917892692,CONFIRMED,K2
6.413539,3.195041148181615,-7295.055272961957,2.640000000000001,6526.42729145854,8.700000000000045,0.344292,3560.7,CONFIRMED,K2
6.4140000000000015,1.52112,4642.999999999999,12.689414468148744,7032.732028705754,8.779021644127738,0.4094,3471.0,CONFIRMED,K2
21.750264,0.8620591829247877,-41741.93926931546,2.18,4718.096589309629,2.0,0.402049,3654.47,CONFIRMED,K2
7.385655,4.2899805108704046,-116046.96518265884,1.97,601.0,31.23622849180765,0.65,4339.0,CONFIRMED,K2
7.387957159999999,2.751,769.999999999995,6.679500879262788,9672.080372679418,31.40721505614124,0.668695,4259.0,CONFIRMED,K2
7.385452999999998,2.6304,81656.27455438902,2.0,16207.038677028268,3980.319109632325,0.66,5582.270178526014,CONFIRMED,K2
7.38711,2.5872,882.0,1.92,-12914.629020687264,-2869.7513715049386,0.625,2426.273321666599,CONFIRMED,K2
7.387,2.42208,857.999999999998,14.708242121580072,9672.498103315487,31.41264123350618,0.668695,4259.0,CONFIRMED,K2
7.387073000000001,5.084929581334404,161772.94554455194,1.84,9487.821132336278,35.29999999999984,0.62115,4367.83,CONFIRMED,K2
7.387065999999997,2.302441017514603,51277.15652047744,1.7954044199999997,9505.886097438171,29.303551981739133,0.588892,4396.0,CONFIRMED,K2
3.5881649999999965,3.217392152759728,80864.44043564939,8.66,12650.131078884004,105.60000000000002,0.676994,4387.84,CONFIRMED,K2
3.588000000000001,1.86792,12649.0,6.39844525130124,16946.077103774132,295.9555943207123,0.980071,5036.0,CONFIRMED,K2
3.588163000000001,3.7982681602387753,136283.37398715632,8.37,809.0,101.30380143425828,0.66,4575.0,CONFIRMED,K2
3.588161999999997,2.3208,15120.0,12.72,8370.314203076327,-1952.5349662886351,0.982,6000.147007344514,CONFIRMED,K2
3.588158,2.1888,-38334.20696051352,9.1,9561.77596646541,-1994.672602777316,0.75,5413.902451023906,CONFIRMED,K2
3.586854712499999,2.1273101,13809.7583,11.43763082,1057.2999999999993,295.3392,0.980071,5036.0,CONFIRMED,K2
5.675814000000003,1.968377387162502,-57774.00596340913,1.20312295,11244.208146454102,57.367423739908304,0.650657,4621.0,CONFIRMED,K2
5.675818999999997,0.2464380072215806,-94686.8537902788,1.42,11820.478927995366,68.80000000000007,0.777569,4469.51,CONFIRMED,K2
5.675559999999997,1.8048,331.999999999998,1.117,-1256.913260046611,105.00330913918911,0.578,5045.141114039731,CONFIRMED,K2
8.239493000000003,0.8464200761167948,-47364.45422376123,1.04,6158.113813746545,4.500000000000114,0.3600099999999999,3459.09,CONFIRMED,K2
8.239809999999999,1.512,857.999999999998,0.6609999999999996,1256.577437361635,-1390.9840028903404,0.2149999999999999,5251.127685306762,CONFIRMED,K2
39.91488,2.870518225240067,579.9999999999981,1.89,511.0,12.779992041529454,0.78,5698.0,CONFIRMED,K2
40.062771,6.21,565.000000000002,2.29,7023.362855683521,864.8086447242955,0.88,5508.0,CONFIRMED,K2
40.0603,6.34,-66783.42234097877,2.7,8924.141281407427,22.799999999999955,1.09,5727.0,CONFIRMED,K2
2.4941200000000023,4.06150540306794,5940.5926117469135,1.25,14881.518194165825,136.39999999999998,0.744261,4356.47,CONFIRMED,K2
2.4942059999999984,1.704,304.000000000002,1.2199999999999998,8321.069666603702,657.4748892377371,0.663,4596.830406159812,CONFIRMED,K2
2.4941609999999983,5.582113317752741,-86284.83941720797,1.0618089399999997,14455.636372399877,156.7107185047812,0.64361,4528.0,CONFIRMED,K2
0.3693037999999973,2.6148266302095564,227518.31800975904,1.8100000000000005,33943.51080062924,4764.056243338108,0.81,5200.0,CONFIRMED,K2
0.3693057198399998,1.0027781,755.653600000001,2.13418186,2008.0200000000004,3842.3392,0.755722,5129.0,CONFIRMED,K2
0.3693110000000033,1.4960335310330934,82163.26871843952,1.7615691399999998,32687.53002212845,4097.116014472977,0.765322,5113.0,CONFIRMED,K2
0.3693099999999987,1.0,400.0,1.7000000000000002,2062.0,4227.5450401809085,0.75,5245.0,CONFIRMED,K2
0.3693037999999973,4.256326060371826,-9659.001842610453,1.6899999999999995,2223.0,4070.0,0.7595,5120.0,CONFIRMED,K2
0.3693110000000033,2.98259815989695,-114390.25007720092,1.5,-572.0836314344979,893.912102082725,0.81,5200.0,CONFIRMED,K2
0.3689999999999998,0.4591029469610594,116295.99671492177,1.6509999999999998,32853.945917133184,4181.190864609647,0.744,5200.0,CONFIRMED,K2
9.1708,5.428564416230122,-12928.671493636386,12.206601,1586.0,1039.3645911807018,4.11,4878.0,CONFIRMED,K2
9.173865999999997,3.461800856299026,51328.061256058405,6.86473931,17924.64238899437,370.46897256713976,2.162531,5035.0,CONFIRMED,K2
9.172053499999995,7.168999999999999,579.9999999999981,9.02881,1152.0,293.374,3.79,4933.0,CONFIRMED,K2
9.1751,2.83979508083471,7584.739722222007,14.5717,22637.069877253536,942.3900392163174,3.85,4840.0,CONFIRMED,K2
-400.59145441316593,-5.333037104602167,17301.976512172012,14.5717,15938.89654150074,1687.1603123206014,3.85,4573.346756147589,CONFIRMED,K2
9.172615999999998,4.051337762583481,106596.34629524245,7.816591214777874,22639.11311139332,942.7303278182312,3.85,4840.0,CONFIRMED,K2
3.0713300000000032,1.9370399279692423,30134.09705980942,1.34,9754.07621113951,32.485863817755785,0.455,3655.0,CONFIRMED,K2
3.071199999999997,1.2199999999999998,710.000000000001,1.3100000000000005,9748.189452767228,32.40751159887179,0.47,3655.0,CONFIRMED,K2
4.868200000000002,1.62,980.000000000003,1.4800000000000004,8360.595075780104,17.534710549664283,0.47,3655.0,CONFIRMED,K2
4.867840000000001,4.305465192728833,-22330.781905745564,1.6029999999999998,8365.968148856411,17.579829894737145,0.455,3655.0,CONFIRMED,K2
11.023400000000002,2.32,1899.9999999999989,2.02,6366.8038725871065,5.897062468472086,0.47,3655.0,CONFIRMED,K2
11.024540000000002,4.191987785936372,3565.142805266861,2.003,6370.518960446937,5.910838478194933,0.455,3655.0,CONFIRMED,K2
11.024882099999996,2.917,1943.0000000000011,2.46843,734.0,48.32509999999991,0.4599999999999999,3798.0,CONFIRMED,K2
26.5841,1.44,987.0,1.7300000000000004,296.0,1.7999999999998408,0.455,3655.0,CONFIRMED,K2
7.975200000000001,2.67,-154831.2303831607,1.0140000000000002,610.0,33.5,0.677,4500.0,CONFIRMED,K2
7.975292000000003,2.54,-94704.94805153242,0.9900000000000002,553.0,32.06957961896467,0.66,4499.0,CONFIRMED,K2
7.975699999999996,1.7003332904565092,35590.446122660425,1.0499999999999998,9984.610050664543,35.66763173110303,0.723,4359.0,CONFIRMED,K2
17.307063100000004,3.646,1908.9999999999998,3.7275,658.0,31.261600000000044,0.77,4230.6,CONFIRMED,K2
17.307137,3.45,31465.596855598367,2.91,425.0,11.414452423258467,0.66,4499.0,CONFIRMED,K2
17.307013000000005,2.7782865712499776,-77919.96865415398,8.60005879665184,7607.620930391944,12.021130165279374,0.71,4364.0,CONFIRMED,K2
17.30681,4.3824641683379095,-46943.28609928391,3.140000000000001,7712.260719613837,12.696284706958636,0.723,4359.0,CONFIRMED,K2
17.3077,3.59,-49145.02831784553,3.03,7607.520271827022,11.899999999999975,0.71,4364.0,CONFIRMED,K2
17.307130000000004,3.449,-81031.11706292753,3.0,470.0,11.909999999999968,0.677,4500.0,CONFIRMED,K2
25.575,3.04,24488.415818406993,1.5649999999999995,420.0,7.069999999999936,0.677,4500.0,CONFIRMED,K2
25.5715,2.596737422644175,-26640.14477309069,1.5499999999999998,6771.246801352897,7.544394938933465,0.723,4359.0,CONFIRMED,K2
25.575065,3.12,-201562.13189180644,1.4500000000000002,373.0,6.781613937081488,0.66,4499.0,CONFIRMED,K2
0.1797150000000016,0.6288,-5214.527933478678,0.8899999999999997,1471.0,1121.1569380930991,0.4419999999999999,3492.0,CONFIRMED,K2
0.1797189999999986,2.690516128853562,-102515.16460614116,0.6399999999999997,-13465.558725099248,-687.9352119816086,0.29,3697.0,CONFIRMED,K2
2.353209999999997,1.947,-21715.604748694,1.4900000000000002,1157.0,424.5100000000001,0.839,5283.0,CONFIRMED,K2
2.3532200000000003,1.73,95362.45990688585,1.5700000000000005,19183.18587510129,486.0,0.86,5378.0,CONFIRMED,K2
2.3530900000000017,2.01,32271.303892476368,1.5099999999999998,19122.333569026807,479.85872996209343,0.863,5356.3,CONFIRMED,K2
3.5600400000000008,2.38,19873.03443616859,2.2989999999999995,16657.204205590795,276.28561964372545,0.863,5356.3,CONFIRMED,K2
3.5598699999999965,2.329,-162333.2991991743,2.52,16710.785538387172,279.0,0.86,5378.0,CONFIRMED,K2
3.56015,2.339,-103494.16854722318,2.26,1012.0,248.94999999999996,0.839,5283.0,CONFIRMED,K2
5.404780000000002,2.97,-59262.57059549666,2.66,14539.481021193378,160.0,0.86,5378.0,CONFIRMED,K2
5.40484,2.764,-146388.55772220253,2.46,888.0,147.12,0.839,5283.0,CONFIRMED,K2
5.404789999999998,2.7,-117674.02981840691,2.390000000000001,14493.083500257007,158.34086703654236,0.863,5356.3,CONFIRMED,K2
8.261661600000004,2.862,1343.0,3.30997,794.0,66.26340000000005,0.86,5281.0,CONFIRMED,K2
8.26146,2.97,31172.69859466107,3.390000000000001,12581.56892100598,89.92678047426125,0.863,5356.3,CONFIRMED,K2
8.26144,3.063,-68803.35096603351,3.29,12621.849404098784,91.10000000000002,0.86,5378.0,CONFIRMED,K2
8.261469999999996,2.967,101961.78771040804,3.1099999999999994,757.0,77.78999999999996,0.839,5283.0,CONFIRMED,K2
12.757579999999995,3.2,-1688.1530954931538,2.904,10885.06355238929,50.38180438261736,0.863,5356.3,CONFIRMED,K2
12.757579999999995,3.243,-63387.99324699261,2.7300000000000004,653.0,43.01999999999987,0.839,5283.0,CONFIRMED,K2
12.75759,3.19,18648.15963911032,2.8100000000000005,10919.900928845242,50.999999999999886,0.86,5378.0,CONFIRMED,K2
41.96645,4.035,-58272.53767705745,3.18,445.0,9.289999999999964,0.839,5283.0,CONFIRMED,K2
41.96797,4.75,-71707.28840750661,3.013,7318.932607450936,10.2977141939474,0.863,5356.3,CONFIRMED,K2
28.382206,4.9392,-207325.6944052932,9.5,2323.849446053093,1529.5193632490968,0.93,5624.846131778916,CONFIRMED,K2
28.382071000000003,1.5070844594850084,-67995.60343871576,9.26802368,8470.019054289749,18.47087165426308,0.872288,5425.0,CONFIRMED,K2
28.380619,1.6114465614039435,-66820.47266524668,9.11,524.0,17.906493142893055,0.88,5370.0,CONFIRMED,K2
28.382459999999995,4.9872,11093.000000000002,9.62,13480.075255409038,620.4319633933613,0.913,4952.320563693367,CONFIRMED,K2
28.38236,4.89,100734.94555991664,9.056872,565.0,17.29534541841042,0.862,5340.0,CONFIRMED,K2
8.369260000000004,2.08,-127910.69124329038,4.48,6874.8603244248725,8.000000000000114,0.386,3866.0,CONFIRMED,K2
8.368791000000002,-0.3530160793065833,-14332.779524881278,7.49,8443.626272079779,5.500000000000114,0.623332,3970.42,CONFIRMED,K2
8.36779,2.3304,12260.0,8.51,9775.566961165672,-1572.53666814831,0.708,3862.0706764154784,CONFIRMED,K2
8.368020000000001,1.4433115035300206,9430.0,4.81,488.0,9.52034363219957,0.4499999999999999,3789.0,CONFIRMED,K2
8.368816799999998,2.52,11800.0,6.65,5935.39265591944,3634.6965013529175,0.56,3879.0,CONFIRMED,K2
6.569299999999998,4.56,-140731.1877748516,12.273855,1114.0,188.5,0.987,5654.0,CONFIRMED,K2
6.569187999999997,3.81,15570.0,13.56286665,962.0,204.0,1.06,5585.0,CONFIRMED,K2
6.569180000000003,3.3,12800.0,12.25,957.0,197.68306310679367,0.99,5705.0,CONFIRMED,K2
6.569204499999998,2.4200734760208213,116176.24186413616,8.89619454656688,15147.274275932152,188.9242900194987,0.987,5654.0,CONFIRMED,K2
6.569212999999998,3.5247433319567016,-40118.46028269687,13.04635343,15527.384356209775,208.61381006229453,1.047599,5637.0,CONFIRMED,K2
0.2803243999999978,2.5153551588747964,46756.26525627328,1.5099999999999998,2103.0,3260.0,0.681,4570.0,CONFIRMED,K2
0.2803225999999981,0.94,80419.10245746277,1.54,2039.0,2792.626916793692,0.674,4373.0,CONFIRMED,K2
0.2800000000000011,0.3810935511481221,5960.208428236473,1.4930000000000003,31192.77545397765,3397.5504705032627,0.6862,4599.0,CONFIRMED,K2
0.2803243999999978,2.7831572720730327,41000.01716281415,1.5099999999999998,31047.728730720555,3334.795311764531,0.681,4599.0,CONFIRMED,K2
0.2803246000000001,0.8679999999999999,506.999999999999,1.6482900000000005,2211.0,3967.92,0.72,4477.0,CONFIRMED,K2
7.7485,1.4566805759740715,10389.178945114672,7.0,10268.592585167504,39.90189616408532,0.681,4599.0,CONFIRMED,K2
7.7485,4.75132035148089,-148514.49613630242,7.0,695.0,39.100000000000136,0.681,4570.0,CONFIRMED,K2
2.6435279999999963,1.32,3860.0000000000014,1.4699999999999998,11389.016736729262,336.8910619396039,0.2259999999999999,3337.9040921709093,CONFIRMED,K2
2.6446460000000016,0.738798211991273,75339.49763936178,2.2,8686.437942075421,20.700000000000045,0.35,3385.0,CONFIRMED,K2
2.644258999999998,3.018150895130972,3273.999999999999,1.38,4952.422367572378,-163.23736890284056,0.2250000000000001,3234.4708889113235,CONFIRMED,K2
2.669800000000002,2.678604372670749,113635.4495237339,2.25,8659.071537272846,20.176003831090725,0.35,3385.0,CONFIRMED,K2
2.644599999999997,0.8403175318588771,17201.53583214469,2.05,8545.609154872038,19.139119092516125,0.3299999999999999,3385.0,CONFIRMED,K2
2.6446609999999997,1.676380562967301,4323.191743215302,2.1500000000000004,534.0,19.47347379364328,0.3299999999999999,3398.0,CONFIRMED,K2
2.644844999999997,1.5312,51867.625208080724,10.7,-1923.1298605488555,36.11143974133006,0.5,4912.225188753196,CONFIRMED,K2
2.645000000000003,1.404,2364.999999999999,10.867895082842898,8534.735370347064,19.041891255564792,0.3257289999999999,3359.0,CONFIRMED,K2
2.644840000000002,0.9671254256829472,133194.80901975435,1.83,8534.907470250226,19.043427193879324,0.3257289999999999,3359.0,CONFIRMED,K2
4.004979999999996,1.9881027729841965,92550.39117884732,2.1899999999999995,7441.541473597889,11.005289399540745,0.3299999999999999,3385.0,CONFIRMED,K2
3.966299999999997,3.007833924281892,82337.37740214607,2.59,7588.729112681764,11.902167104460432,0.35,3385.0,CONFIRMED,K2
0.961939000000001,0.9024,544.999999999999,1.4728600600000004,1077.0,224.10430271131565,0.578,3690.0,CONFIRMED,K2
0.9619169999999996,4.139804037351182,176658.97920161797,1.38,15311.543604351791,200.1,0.5539999999999999,3672.0,CONFIRMED,K2
0.9619160000000022,1.0296000000000003,653.999999999999,0.8199999999999994,17105.094461470533,4590.823109302037,0.3109999999999999,3734.3023808679736,CONFIRMED,K2
0.9619179999999972,4.044903693968646,14254.895125361792,0.7299999999999995,-11440.63267210729,-6941.411727534794,0.31,3775.0,CONFIRMED,K2
4.383949999999999,1.985863794716656,-109371.80722847153,1.33,10760.279045758913,48.79999999999996,0.632,4079.0,CONFIRMED,K2
4.383929999999999,1.776,323.99999999999903,0.7009999999999996,9905.266343778194,-1144.841888294291,0.371,5996.925402870915,CONFIRMED,K2
6.922600000000003,1.854630960128382,13312.692507503081,1.7300000000000004,9240.361999360852,26.5,0.632,4079.0,CONFIRMED,K2
6.922510000000003,2.0304,537.0,0.8999999999999995,-1000.340870883878,-3614.0618682171785,0.371,3671.6816907400416,CONFIRMED,K2
9.75833,1.8000000000000005,504.000000000002,0.8799999999999999,11776.729138000974,-1718.3928374584923,0.371,4821.837528515572,CONFIRMED,K2
9.757899999999996,2.6665084376881425,78155.02062512081,1.6399999999999997,8241.25357354366,16.799999999999955,0.632,4079.0,CONFIRMED,K2
11.332,4.812022550107072,-55472.70791249723,1.6399999999999997,6925.583238299119,7.000000000000114,0.5680000000000001,3745.0,CONFIRMED,K2
11.810399999999998,3.751951149411308,1210.0,2.4800000000000004,676.0,34.749036805219816,0.68,5131.0,CONFIRMED,K2
11.808398,2.48,1400.000000000001,3.1,18224.26804261269,4414.118683352277,0.76,4992.0,CONFIRMED,K2
11.81004,2.4024,1328.999999999998,3.08,15078.941406506772,7571.806318315741,0.8,5332.643480085659,CONFIRMED,K2
11.8097,2.52,76190.48559268033,2.84,10789.312518901936,48.000000000000114,0.78,5314.0,CONFIRMED,K2
10.59357,2.9624631023385226,29004.74247700074,2.0,6058.601945465259,4.899999999999977,0.4359999999999998,3499.0,CONFIRMED,K2
10.593660000000003,2.4,2099.999999999999,1.71,17469.60724521523,-376.3062424323251,0.36,4714.967731452537,CONFIRMED,K2
3.835529999999999,1.6392,983.0,1.0540000000000005,5653.866388299117,201.55360208217223,0.3209999999999999,5959.885249434184,CONFIRMED,K2
3.835376000000004,1.5408,-53550.32899024719,1.5,1238.418334853799,1301.6546321373442,0.4499999999999999,4545.372075906694,CONFIRMED,K2
3.8355919999999983,3.841017860291064,4656.610750977796,1.3499999999999996,8693.94600046601,20.799999999999955,0.429,3585.0,CONFIRMED,K2
3.835476,1.1574923949461675,52259.11708128576,1.4900000000000002,566.0,24.364073113257973,0.4499999999999999,3695.0,CONFIRMED,K2
32.6527,6.15867841252442,66932.52523844164,2.8100000000000005,5312.434931922433,2.8999999999999773,0.631,3940.0,CONFIRMED,K2
32.6479,4.0,1589.9999999999982,2.29,337.0,3.040149329670612,0.61,4044.0,CONFIRMED,K2
7.515740000000001,2.3,1290.0,2.0,497.0,14.553172803301663,0.53,3845.0,CONFIRMED,K2
7.515540000000001,2.737771795461132,-42290.297833448974,2.0,7550.908287514164,11.799999999999956,0.4949999999999999,3720.0,CONFIRMED,K2
3.6763499999999993,0.7038609078020683,181151.33912070352,2.2300000000000004,11214.295898679518,57.499999999999886,0.649,3978.0,CONFIRMED,K2
3.676259999999999,1.7,1099.999999999998,1.99,715.0,61.52983995406328,0.63,4097.0,CONFIRMED,K2
7.954860000000004,2.1,1099.999999999998,2.0700000000000003,552.0,21.984538647098475,0.63,4097.0,CONFIRMED,K2
7.954779999999999,1.6202910836994526,-38116.367600253456,2.1,8670.315552159474,20.5,0.649,3978.0,CONFIRMED,K2
6.341999999999999,2.4096,680.0,1.7999999999999998,708.0,29.407589074500947,0.58,4258.0,CONFIRMED,K2
6.343650000000004,3.3649843948540545,68438.16134426963,1.5499999999999998,8600.192075617668,19.90000000000009,0.526,3919.0,CONFIRMED,K2
13.853487,3.8213496021315834,38390.143886137914,13.888009933648584,6628.799067112883,6.929298346523751,0.526,3919.0,CONFIRMED,K2
13.85,3.528,1030.000000000002,2.6,583.0,10.379140084378264,0.58,4258.0,CONFIRMED,K2
13.85327454047,3.1969542,1068.1331000000011,2.2098838999999995,450.75,9.756099999999948,0.655766,3893.47,CONFIRMED,K2
13.854019999999998,4.627550236762254,107432.02462999936,1.95,6628.714057004781,7.000000000000114,0.526,3919.0,CONFIRMED,K2
40.718,4.464,739.9999999999981,1.9000000000000004,381.0,2.464407304459769,0.58,4258.0,CONFIRMED,K2
40.6835,3.693028832029944,87701.63899192099,1.6399999999999997,4628.942498505719,1.6700000000000728,0.526,3919.0,CONFIRMED,K2
0.8131490000000028,1.879049237289428,-41346.49857369208,1.14414279,20400.48890374919,621.601628359471,0.615543,4460.0,CONFIRMED,K2
0.8131399999999971,1.3,289.99999999999903,1.1500000000000004,1347.0,792.0650592635482,0.66,4597.0,CONFIRMED,K2
0.8131429999999966,3.717681086206889,-42174.20409702831,1.0999999999999996,10700.696163352648,3264.2951122895365,0.62,4460.0,CONFIRMED,K2
0.3652569999999997,0.3166117398106016,21670.13023740357,1.0554808800000002,36480.98531914291,6356.471149810849,0.875749,5456.0,CONFIRMED,K2
0.3652609999999967,2.226935789631158,13491.190045031157,1.0,7639.408685375574,-828.8969743513911,0.88,5456.0,CONFIRMED,K2
0.3652574999999984,1.161,99.00000000000001,0.9350000000000004,2432.0,6660.0,0.86,5334.0,CONFIRMED,K2
10.062106,5.202955222635259,73061.51415679732,2.63456976,12279.865247400516,81.60640489287175,0.892097,5489.0,CONFIRMED,K2
10.06049,3.8,699.999999999998,2.640000000000001,794.0,94.37404261942288,0.95,5503.0,CONFIRMED,K2
5.902790000000003,5.0,150.000000000001,1.2800000000000002,948.0,192.1328508147241,0.95,5503.0,CONFIRMED,K2
12.422050000000002,3.3,649.9999999999991,2.26,684.0,52.1227288534152,0.8299999999999998,5425.0,CONFIRMED,K2
12.421078,0.7720419610740046,139619.676748478,2.20753881,10994.794944061025,52.4443102036563,0.829915,5419.0,CONFIRMED,K2
7.621169999999999,2.184,1040.999999999998,1.87,13666.87847202215,3439.1878264118604,0.544,5500.955550999238,CONFIRMED,K2
7.619657400000001,2.19,952.999999999999,2.390000000000001,-7166.420715224258,387.66988810367457,0.71,4620.0,CONFIRMED,K2
7.6188,2.487,-2824.726590082509,2.02,658.0,44.500000000000114,0.66,4742.0,CONFIRMED,K2
7.618560000000002,2.24,-26531.048761070502,1.96,10736.553008126944,47.700000000000045,0.67,4800.0,CONFIRMED,K2
7.620669999999997,4.156622076272149,-57939.959262691315,2.13,710.0,42.934191741404106,0.64,4761.0,CONFIRMED,K2
19.07536,1.5095461631160476,-22314.37106094852,2.140000000000001,523.0,12.632728868042022,0.64,4761.0,CONFIRMED,K2
19.077,3.01,90782.25830124303,2.1899999999999995,7906.527942595642,13.999999999999886,0.67,4800.0,CONFIRMED,K2
19.0702,3.36,1065.0,1.84,-9618.057372030447,-1408.252476260157,0.544,4615.70055644233,CONFIRMED,K2
19.07863,3.859,-48149.94477394583,2.54,485.0,13.100000000000025,0.66,4742.0,CONFIRMED,K2
19.07454,3.48,1110.000000000006,2.58,-10017.799981610093,-5010.127624156124,0.71,4620.0,CONFIRMED,K2
3.705871000000002,2.343464391001559,-13257.18916517399,3.1782403400000003,17688.669753043214,351.3423778827362,0.913754,5649.0,CONFIRMED,K2
9.283188000000004,6.892890444806772,-31913.419642938057,6.11721229,19205.21431022377,488.23226047556136,2.568173,4972.0,CONFIRMED,K2
9.45889,3.0,266.899999999998,1.4399999999999995,631.0,37.12452793395585,0.69,4842.0,CONFIRMED,K2
9.457746999999998,4.324164524737059,247982.47132712023,1.48630496,10373.876376605494,41.56369166942227,0.725626,4885.0,CONFIRMED,K2
6.673116999999998,3.217881709615064,-7095.804329473814,2.46610713,11946.312262182011,73.09459956904527,0.762201,4937.0,CONFIRMED,K2
17.355066,4.482833242954285,15908.44643146641,3.2492500799999995,16296.137967655235,253.0979413818451,2.196069,5791.0,CONFIRMED,K2
17.355681,8.14,243.000000000002,1.8100000000000005,8924.971280440875,-1170.214711700511,1.06,5894.0,CONFIRMED,K2
17.367800000000003,9.168,211.00000000000102,1.93,5697.391629412988,2779.3360227557127,1.27,3179.565656154407,CONFIRMED,K2
2.354992000000003,2.86448971578427,58011.95744832718,1.2744365699999998,18200.548439086408,393.8109073543111,0.803827,5185.0,CONFIRMED,K2
4.382745,1.1746187415087546,-40514.539113708015,1.55409035,14796.72330062186,172.0331143456607,0.803827,5185.0,CONFIRMED,K2
14.066601406449998,2.7078373,1450.825,3.19087767,629.3799999999992,37.08190000000002,0.837606,5141.67,CONFIRMED,K2
14.101361,1.9360962593624809,-17917.24277417154,2.64809498,10022.912598790792,36.21809590120108,0.803827,5185.0,CONFIRMED,K2
8.527219000000002,3.759153722954857,-63963.10897022733,1.82322896,15838.448625491974,225.83975928141425,1.196219,5922.0,CONFIRMED,K2
8.52695,3.7,160.0,2.1899999999999995,1140.0,398.38031437493976,1.61,5960.0,CONFIRMED,K2
9.977479999999996,7.3927632229754,120050.77281908663,2.3,1174.0,317.0,1.494,6011.0,CONFIRMED,K2
9.978527499999998,4.962138280032742,203.000000000002,2.34,16926.655994932877,294.60120122605986,1.499,5908.0,CONFIRMED,K2
9.975403,3.27,274.999999999998,2.13,9839.09376069098,1250.2325584583157,1.18,6063.0,CONFIRMED,K2
9.978541,3.6,205.999999999999,2.36509493,1220.0,368.1033868913129,1.499,6310.0,CONFIRMED,K2
9.9783319274,4.2281711,179.224799999997,2.0515332399999995,1062.2999999999993,300.9647,1.47131,6073.5,CONFIRMED,K2
9.977480999999996,3.1437612825578096,125729.15579929504,2.8191657,18713.67874073944,440.13562260850034,1.829853,5908.0,CONFIRMED,K2
9.97857,3.631,200.99999999999702,2.2642141,1131.0,229.0,1.46,6141.0,CONFIRMED,K2
15.852300000000003,3.792,531.999999999999,2.1899999999999995,12191.24970038214,1992.142669659304,0.904,4875.713854424654,CONFIRMED,K2
15.854120000000002,3.88,598.0,2.34,13164.110680404732,3556.859318355757,0.88,5495.0,CONFIRMED,K2
15.853989,4.671644309718064,92899.06728212374,2.14446231,10620.36611619555,45.65704450524947,0.874211,5554.0,CONFIRMED,K2
15.852300000000003,2.817304152228957,-111169.76078690997,1.8600000000000003,766.3500000000004,40.5534790387926,0.8299999999999998,5502.7,CONFIRMED,K2
6.37961,2.78,238.999999999998,1.41,12275.471733208024,-1240.8216557136643,0.8299999999999998,5347.0,CONFIRMED,K2
6.380803,0.7989266542063551,3472.306613644473,1.2732867099999998,14528.148679581862,159.87882366086285,0.919053,5548.0,CONFIRMED,K2
6.380919999999996,3.096,160.39999999999802,1.3410000000000002,22205.57558147384,-3769.286967767564,0.981,6116.288323053023,CONFIRMED,K2
17.968216,2.76,961.9999999999999,2.1500000000000004,-2976.710997320952,4543.628734183377,0.63,4151.0,CONFIRMED,K2
17.96753,3.3714194851570314,990.000000000002,2.2300000000000004,487.0,9.489080871276428,0.66,4320.0,CONFIRMED,K2
17.96832,2.592,914.999999999994,1.7800000000000002,23224.654816396003,2371.310134288496,0.556,6776.571520851107,CONFIRMED,K2
17.969029000000003,2.112530130774072,100326.61646744203,2.03,6742.886349529191,10.500000000000114,0.626014,4118.41,CONFIRMED,K2
17.969079,2.259570371610205,151895.40190295593,1.94750799,7089.351455334232,9.065168262095083,0.600869,4382.0,CONFIRMED,K2
17.9654,2.76,-22051.732374044488,1.5300000000000002,6080.380370602565,4.909999999999968,0.478,4102.0,CONFIRMED,K2
7.576720600000002,3.61,196.0,1.5,7694.444850515832,3503.727119586398,0.98,5749.0,CONFIRMED,K2
7.576543999999998,2.417139487015023,148398.8497945772,1.4181753700000002,14746.706877195702,169.71883127709248,0.981614,5748.0,CONFIRMED,K2
7.573399999999999,3.432,196.999999999998,1.62,-6375.477828833778,-2890.8407902549525,1.0849,4060.375358641208,CONFIRMED,K2
12.400731,4.05,320.0,1.92,8319.736078029586,3425.755944663068,0.98,5749.0,CONFIRMED,K2
12.3988,4.176,310.999999999999,2.01,5828.895024115662,-1947.1705839094325,1.0849,5611.0161770157565,CONFIRMED,K2
12.400047,2.944093883262052,5659.090351104918,1.8017647,12513.467036924692,87.99549871787963,0.981614,5748.0,CONFIRMED,K2
5.628466000000003,2.7221508512105856,112168.695643215,2.6865720500000005,19928.00280055864,565.9850287709367,1.717458,5250.0,CONFIRMED,K2
5.622799999999998,8.208,219.0,3.71,5982.265689163488,291.168468714436,2.378,4887.091124351568,CONFIRMED,K2
5.631591499999999,6.71,217.0,1.2300000000000004,8969.588700938679,1474.0577726557858,0.77,5032.0,CONFIRMED,K2
14.3181,3.84,375.0,1.6899999999999995,1814.107514311674,-678.6401354311162,0.824,3201.7385426138035,CONFIRMED,K2
