koi_period,koi_duration,koi_prad,koi_teq,koi_insol,koi_srad,koi_steff,koi_depth,koi_model_snr,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disposition
471.65421,3.456,4.11,313.0,2.26,1.653,6061.0,479.7,12.5,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.221204888,1.8511,1.1,1772.0,2334.4,0.997,5874.0,111.6,27.3,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
135.90795753,1.83,102.66948868538768,1004.2146132675798,5246.388093991223,1.420280514826402,5624.955566083588,22489.32988440702,247.57748037793783,0.642472759134182,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.959853772,1.9163,1.3,2468.0,8768.54,1.653,6061.0,55.8,27.1,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.592243731,1.386,6.77,1551.0,1361.22,0.591,4920.0,3992.4,303.8,0.0,0.0,0.0,0.0,0.0,CANDIDATE
46.882525,1.93,1.91,513.0,16.4,0.955,6045.0,343.5,4.9,0.8404771987842787,0.0,0.0,0.0,0.0,FALSE POSITIVE
20.7191626,3.912,1.85,790.0,92.2,1.366,5837.0,184.4,8.9,0.0,0.0,0.0,0.0,1.0,FALSE POSITIVE
399.37587,21.25,3.93,326.0,2.66,1.618,6098.0,552.2,11.9,0.181,0.0,0.0,0.0,0.0,CANDIDATE
16.60973843,4.515,6.64,579.0,26.59,0.752,5238.0,667.8,29.7,0.0154004716851379,0.0,1.0,1.0,0.0,FALSE POSITIVE
54.323118,25.863,5.06,706.0,58.78,1.67,6988.0,538.0,19.2,0.6129263036117002,0.0,0.0,0.0,0.0,FALSE POSITIVE
5.803127153,4.9041,19.04,886.0,145.32,0.795,5533.0,58570.0,639.3,0.002,0.0,1.0,0.0,0.0,FALSE POSITIVE
35.51619219,2.5,719.49,504.0,15.2,0.871,5514.0,10984.0,85.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.589049151,2.25397,39.51,1959.0,3495.15,0.771,5592.0,61953.0,1227.6,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
80.2321467,4.656,3.24,380.0,4.91,0.888,5436.0,888.7,24.9,0.968,0.0,0.0,0.0,0.0,CONFIRMED
41.88970036,1.35,32.16,515.0,16.66,0.907,5952.0,1304.4,20.9,0.89,0.0,0.0,0.0,0.0,CANDIDATE
1.791406261,2.8159,4.51,1579.0,1466.9,1.028,6092.0,345.5,60.7,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
1.25483232,2.67,2.89,2748.0,13493.55,2.572,6168.0,117.6,11.4,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
5.71483873,2.748,1.26,842.0,118.73,0.755,5193.0,286.2,18.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
17.5859472,3.815,2.24,700.0,56.81,1.0,5780.0,509.5,8.4,0.131,0.0,0.0,1.0,0.0,FALSE POSITIVE
1.332567005,6.3373,27.36,2007.0,3837.83,1.223,6388.0,401.3,110.6,0.0,1.0,0.0,1.0,1.0,FALSE POSITIVE
10.32736351,1.889,1.25,838.0,116.56,1.017,5757.0,126.9,9.7,0.854,0.0,0.0,0.0,0.0,CONFIRMED
2.54557259,5.636,1.97,1234.0,549.8,0.863,5718.0,529.0,36.0,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.704541784,1.0726,1.72,2121.0,4778.23,1.012,6063.0,275.2,38.4,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.697996932,4.3323,28.06,1604.0,1560.69,0.695,5176.0,9094.6,244.1,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
6.63449721,22.982,85.25,1719.0,2067.13,2.817,6487.0,919.1,160.1,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
110.9215892,5.282,3.71,443.0,9.12,1.384,5725.0,498.0,48.2,0.188,0.0,0.0,1.0,0.0,FALSE POSITIVE
3.88673217,20.491,21.04,1050.0,287.4,0.767,5798.0,761.7,119.0,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
1.544928892,1.43586,13.43,1997.0,3765.46,1.412,6309.0,5817.3,1109.7,1.0,0.0,1.0,0.0,0.0,CONFIRMED
11.76921923,3.219,3.12,868.0,134.04,1.052,6215.0,519.3,27.4,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
44.638983058,3.04001,50.33,551.0,21.86,1.035,6197.0,36830.0,488.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
1.236866732,1.242,1.75,1569.0,1439.3,0.879,5621.0,187.2,14.2,0.981,0.0,0.0,0.0,0.0,CANDIDATE
174.95980475,5.23,102.5714347016144,916.2282954908942,3824.7260705090703,1.4702812830882497,5665.2167485978825,22322.26695899233,251.24898583959884,0.577770452051035,0.0,0.0,0.0,0.0,FALSE POSITIVE
1.926888595,1.235,1.31,1619.0,1622.18,1.1,6268.0,130.0,11.7,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
34.1420506,2.945,1.06,248.0,0.89,0.383,3526.0,788.0,13.3,0.984,0.0,0.0,0.0,0.0,CONFIRMED
0.241842544,0.7257,1.16,2689.0,12357.89,0.797,5834.0,203.3,29.3,0.6322652497011759,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.865759153,0.8408,1.53,2100.0,4616.69,1.076,6249.0,191.6,18.7,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
1.332035996,1.391,0.85,1365.0,823.09,0.73,5376.0,136.8,12.6,1.0,0.0,0.0,0.0,0.0,CANDIDATE
8.68910764,1.1627,0.49,211.0,0.47,0.118,2703.0,1679.0,9.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
0.63624396,4.0,102.60949947289852,951.3718911085352,4340.634063634727,1.4520448753496398,5652.078806449197,22460.452328703268,250.79044772250396,0.8016369005384357,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.4040248,2.41,102.65499763502883,992.0627932252572,5005.24997764669,1.4286825016892308,5633.054522583052,22527.88686935389,248.9538795860656,0.8043274233418021,0.0,0.0,0.0,0.0,FALSE POSITIVE
9.81101738,2.09,102.66407927236108,1000.156010557944,5138.962700563377,1.423984932046742,5629.184322197287,22539.20244911491,248.55901864330008,0.7990518174604362,0.0,0.0,0.0,0.0,FALSE POSITIVE
8.71980135,3.7454,1.53,987.0,224.47,1.2,5970.0,160.4,22.7,0.999,0.0,0.0,0.0,0.0,CONFIRMED
7.00821787,3.812,1.29,1062.0,300.58,1.2,5970.0,116.4,19.2,0.916,0.0,0.0,0.0,0.0,CONFIRMED
0.903583394,1.5942,33.18,2162.0,5162.98,1.101,6455.0,1027.1,151.7,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.99014722,0.9394,1.34,1433.0,997.75,0.747,5072.0,321.1,23.0,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
138.61227705,13.79,102.32674855560066,697.49503520284,246.82858790750836,1.5960412449847103,5767.77989357287,21967.01905641182,261.2236264315503,0.5833860326385365,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.77359329,1.7603,0.82,1890.0,3022.82,0.907,5747.0,80.6,21.7,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
0.306937807,0.5925,0.82,2142.0,5019.53,0.741,5088.0,119.2,29.3,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.716531851,0.655,1.11,2034.0,4063.57,1.03,5552.0,78.9,17.9,0.999,0.0,0.0,0.0,0.0,CANDIDATE
0.637487312,1.9626,1.75,2334.0,7053.67,1.083,6173.0,211.3,25.0,0.133,0.0,0.0,1.0,0.0,FALSE POSITIVE
5.71489488,2.0705,1.41,908.0,160.68,0.833,5552.0,292.5,21.2,0.8437705287087396,0.0,0.0,0.0,0.0,FALSE POSITIVE
7.76967007,4.74,102.58818041793012,932.25018204004,4031.2271570488265,1.4629261343096385,5660.853704481443,22424.75458041106,251.59695643062207,0.7892640795263505,0.0,0.0,0.0,0.0,FALSE POSITIVE
76.642481,5.476,1.36,542.0,20.44,1.714,5537.0,64.5,7.6,0.7785098946823146,0.0,0.0,0.0,0.0,FALSE POSITIVE
5.47715718,1.3849,2.17,892.0,149.23,0.93,5029.0,568.4,16.7,1.0,0.0,0.0,0.0,0.0,CANDIDATE
73.45736853,5.28,102.57164454281936,917.0455796266032,3804.83933573584,1.4709223502585127,5666.718192425186,22369.351039699064,251.8571397405676,0.7045515122748505,0.0,0.0,0.0,0.0,FALSE POSITIVE
9.49361221,6.52,102.53714921534346,886.5739505508822,3287.1323528795656,1.489085723833015,5682.098395491413,22346.37801288977,253.62073055708595,0.7788166417655717,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.4296786,1.96,102.66789131402372,1003.6006105259526,5193.359221013616,1.4220695483599712,5627.679562543762,22547.47719918146,248.43974597110457,0.8063911593747348,0.0,0.0,0.0,0.0,FALSE POSITIVE
5.9703813,0.669,1.69,981.0,218.94,0.965,5825.0,210.3,5.5,0.8437384525680356,0.0,0.0,0.0,0.0,FALSE POSITIVE
7.57299816,2.645,0.53,875.0,138.36,0.961,5495.0,30.2,10.9,0.952,0.0,0.0,0.0,0.0,CANDIDATE
3.95383243,2.37,102.65615106176809,993.0977352460908,5021.975320869893,1.4280942658882392,5632.580779286172,22529.84783054011,248.9106352352984,0.8050770631746581,0.0,0.0,0.0,0.0,FALSE POSITIVE
32.376183,4.4639,2.26,392.0,5.61,0.675,4580.0,745.4,34.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
284.063137,8.297,6.36,321.0,2.51,1.336,5791.0,1628.1,53.5,0.991,0.0,0.0,0.0,0.0,CONFIRMED
129.68366098,7.86,102.496808546026,849.7294855383618,2725.782997467595,1.5088886604698066,5697.0324183458015,22229.673464497988,254.49879547535613,0.6221772383632629,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.30908594,1.52,1.62,1172.0,445.13,1.097,5754.0,160.8,17.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
57.104588,11.5,0.98,425.0,7.74,0.821,5637.0,144.3,9.3,0.7676709932444264,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.422015793,1.23416,6.69,2136.0,4962.18,0.777,5614.0,1291.9,304.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
0.945825494,1.8496,1.14,1989.0,3715.61,1.084,6116.0,104.7,22.1,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
0.676715927,0.63,1.29,1735.0,2135.8,0.733,5334.0,264.5,14.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
4.64490141,2.456,0.76,832.0,113.62,0.77,4786.0,106.4,11.7,0.908,0.0,0.0,0.0,0.0,CANDIDATE
0.576441813,2.027,0.82,2471.0,8812.63,1.038,6459.0,60.8,21.2,0.2065460408591374,1.0,0.0,1.0,0.0,FALSE POSITIVE
0.423854275,1.0198,0.58,1062.0,301.79,0.368,3553.0,235.3,33.3,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
2.43731228,1.89,102.66992930258664,1005.4366717313716,5222.640608601101,1.4210390236745225,5626.861242528376,22551.493475525192,248.370607590929,0.8092103037299522,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.692693892,1.2804,32.44,2050.0,4160.84,0.964,5907.0,1433.7,146.7,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.768934934,1.216,4.09,1713.0,2026.85,0.777,5390.0,846.8,58.9,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.998212785,2.489,1.1,1888.0,2998.77,0.988,6072.0,118.8,18.8,0.256,0.0,0.0,1.0,0.0,FALSE POSITIVE
0.764863517,1.16,1.04,1733.0,2145.14,0.86,5231.0,150.2,13.6,0.986,0.0,0.0,0.0,0.0,CONFIRMED
0.710894157,1.0183,1.16,2098.0,4599.89,1.049,5862.0,122.6,18.9,0.001,0.0,0.0,1.0,0.0,FALSE POSITIVE
0.537839241,2.169,1.49,4061.0,64294.62,3.03,6456.0,23.5,12.4,0.4562169560913721,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.373684977,0.9621,2.25,2490.0,9009.0,0.908,5970.0,456.8,53.8,0.022,0.0,0.0,1.0,0.0,FALSE POSITIVE
1.10118564,5.2,102.57510769818208,920.5933472648826,3839.0040848354,1.4696799099566702,5666.407281766758,22407.9525975798,252.158575198666,0.7954662006623101,0.0,0.0,0.0,0.0,FALSE POSITIVE
0.544962596,1.085,1.03,1719.0,2074.18,0.639,5257.0,247.9,18.3,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
0.769127296,0.998,0.9,1917.0,3179.14,0.831,6024.0,114.6,17.0,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
225.56791218,6.31,102.53966993237188,887.4895590566553,3372.7575409028905,1.4861991498252047,5677.6652533995,22250.65865825544,252.2078274847837,0.5094125561496665,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.09578199,1.704,1.64,851.0,124.3,0.742,4791.0,405.5,11.9,1.0,0.0,0.0,0.0,0.0,CONFIRMED
91.9401253,9.195,2.62,450.0,9.71,1.2,5970.0,482.9,34.4,0.971,0.0,0.0,0.0,0.0,CONFIRMED
92.57337995,8.45,102.4805034766768,835.3689623171153,2479.521387833429,1.5175247475305769,5704.409891680868,22221.98277038088,255.37416602082533,0.6658668948240973,0.0,0.0,0.0,0.0,FALSE POSITIVE
185.0097245,17.96,102.20651247716992,589.6133968769016,-1496.78309574613,1.6573643332220085,5817.172399363965,21762.848556234498,265.73475502543954,0.5059056803379809,0.0,0.0,0.0,0.0,FALSE POSITIVE
4.5770016,0.949,1.33,567.0,24.38,0.497,3805.0,710.0,18.0,1.0,0.0,0.0,0.0,0.0,CONFIRMED
14.4540329,7.183,0.72,676.0,49.51,0.79,5559.0,79.7,17.2,0.941,0.0,0.0,0.0,0.0,CONFIRMED
0.812587678,1.1144,1.54,2717.0,12840.3,1.877,6143.0,62.9,21.7,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
9.3210841,1.81,0.61,394.0,5.67,0.35,3773.0,294.2,6.1,0.9222550902679678,0.0,0.0,0.0,0.0,CANDIDATE
19.3073774,3.437,1.21,1054.0,292.25,2.142,6131.0,31.7,6.6,0.7967300714822383,0.0,0.0,0.0,0.0,FALSE POSITIVE
1.000840564,1.3292,80.25,3367.0,30248.83,3.177,6287.0,2714.4,73.2,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
13.6164547,5.175,22.29,755.0,76.81,0.972,5823.0,376.1,22.6,0.989,0.0,0.0,0.0,0.0,CONFIRMED
1.766789509,1.3345,1.4,730.0,66.95,0.444,3698.0,1009.8,26.7,0.999,0.0,0.0,0.0,0.0,CONFIRMED
7.55842923,2.91,1.46,694.0,54.85,0.742,4791.0,361.1,10.3,0.976,0.0,0.0,0.0,0.0,CANDIDATE
35.8656484,8.035,2.44,633.0,37.92,1.189,6078.0,250.9,26.2,1.0,0.0,0.0,0.0,0.0,CONFIRMED
0.638162933,1.2313,0.91,1874.0,2928.31,0.888,5244.0,109.7,17.6,1.0,0.0,0.0,0.0,0.0,CONFIRMED
1.72929014,3.609,0.86,1497.0,1187.75,0.94,5910.0,84.5,9.6,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
40.301684,1.398,2.38,623.0,35.6,1.177,6429.0,374.8,6.6,0.834897825759555,1.0,0.0,0.0,0.0,FALSE POSITIVE
43.681309,12.37,1.33,473.0,11.86,0.829,5726.0,258.0,9.8,0.999,0.0,0.0,0.0,0.0,CANDIDATE
26.524553,2.359,2.19,695.0,55.06,1.703,4995.0,174.5,10.2,1.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
26.1537851,1.802,1.47,631.0,37.53,0.967,6091.0,228.6,6.2,0.8510456782600438,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.944598153,4.018,37.61,4190.0,72795.2,9.214,4877.0,200.9,35.3,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
354.63284,2.227,0.9,152.0,0.13,0.535,4206.0,280.9,6.5,0.5124388031520009,1.0,0.0,0.0,0.0,FALSE POSITIVE
35.40103336,1.75,102.67513618661144,1008.801169054354,5305.797234728572,1.4203436878091882,5625.32446712458,22547.067743830303,248.0873979917119,0.767572534556751,1.0,0.0,0.0,0.0,FALSE POSITIVE
230.180357,13.436,7.57,347.0,3.41,1.246,6313.0,3689.3,64.0,0.953,0.0,0.0,0.0,0.0,CANDIDATE
5.2433865,12.472,0.75,1038.0,274.95,0.902,6011.0,65.4,19.2,0.0,1.0,0.0,1.0,1.0,FALSE POSITIVE
5.2435703,15.864,12.68,890.0,148.79,0.722,5558.0,228.5,25.1,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
55.7583803,2.497,1.59,537.0,19.6,1.403,5413.0,132.7,9.0,0.325,0.0,0.0,0.0,0.0,CANDIDATE
3.781123,8.15,1.16,1421.0,962.72,1.216,6318.0,90.4,9.0,0.0,0.0,0.0,0.0,0.0,CANDIDATE
220.720142,8.186,2.0,235.0,0.72,0.696,5150.0,862.5,12.0,0.193,0.0,0.0,0.0,0.0,CANDIDATE
634.84739,16.186,20.5,464.0,10.97,8.611,5048.0,542.6,15.7,0.0260496317064053,1.0,0.0,0.0,0.0,FALSE POSITIVE
281.5921577,5.673,7.22,225.0,0.61,0.713,5330.0,9312.0,76.0,0.996,0.0,0.0,0.0,0.0,CANDIDATE
103.722152,6.061,1.95,414.0,6.92,1.143,5784.0,296.9,9.4,0.765,0.0,0.0,0.0,0.0,CANDIDATE
29.9756697,2.987,1.84,591.0,28.85,0.986,5893.0,258.0,12.0,0.4075735458283377,0.0,0.0,1.0,0.0,FALSE POSITIVE
387.56519,13.28,4.02,271.0,1.28,1.02,6289.0,1083.0,11.8,0.0,1.0,1.0,1.0,0.0,FALSE POSITIVE
31.5073649,7.362,0.74,253.0,0.97,0.37,3554.0,330.5,15.4,0.4337473011131897,0.0,0.0,1.0,0.0,FALSE POSITIVE
18.1118457,6.309,31.25,803.0,98.09,1.138,6434.0,328.7,10.8,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
32.5474295,6.945,1.42,618.0,34.42,1.061,6068.0,157.1,11.3,0.854,0.0,0.0,0.0,0.0,CANDIDATE
33.4969115,4.833,2.97,630.0,37.3,1.688,4928.0,163.5,13.2,0.998,0.0,0.0,0.0,0.0,CONFIRMED
411.8969,6.203,2.61,279.0,1.43,1.144,6362.0,502.8,8.5,0.3766323325137234,0.0,0.0,0.0,0.0,CANDIDATE
34.33339948,2.45,102.65509598337316,990.8747092233456,5013.193126313443,1.4306295552905226,5633.69467176118,22517.09268454619,248.89274079316044,0.7656483143314755,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.389947459,1.193,3.39,1665.0,1816.13,0.95,5999.0,1213.8,136.4,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
127.671711,2.637,5.52,519.0,17.13,2.633,4985.0,450.1,8.0,0.7465546380407914,0.0,0.0,0.0,0.0,CANDIDATE
282.5363563,10.3088,70.53,360.0,3.98,1.41,6401.0,29233.0,854.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
115.23145073,2.01,102.66466563617358,1000.0269156909465,5171.350915839783,1.422906616875986,5627.289658803699,22491.523699270925,247.8953281600092,0.6675077381367005,0.0,0.0,0.0,0.0,CANDIDATE
289.490952,3.91,2.87,290.0,1.66,1.032,5978.0,773.0,6.6,0.5486301301594586,1.0,0.0,0.0,0.0,FALSE POSITIVE
349.58811,5.052,134.79,1351.0,787.87,74.32,3860.0,373.3,11.6,0.5475724146510791,0.0,0.0,0.0,0.0,CANDIDATE
1.680254289,12.585,30.88,1996.0,3753.6,1.246,6423.0,51633.0,178.7,0.5723017687101963,0.0,0.0,0.0,0.0,CANDIDATE
0.782068488,1.239,21.02,6169.0,343029.57,20.237,4475.0,115.7,4.1,0.558,0.0,0.0,1.0,0.0,FALSE POSITIVE
151.13008,3.49,4.41,578.0,26.4,2.302,6768.0,358.0,4.6,0.6864669343573768,0.0,0.0,0.0,0.0,CANDIDATE
440.65087204,4.07,102.60210219153124,940.9330011050037,4331.93856914432,1.454811388848583,5649.423957956384,22249.324656055545,248.5372761444933,0.2496625030213691,1.0,0.0,0.0,0.0,FALSE POSITIVE
258.63797782,7.11,102.516211956643,866.2929694007311,3038.0101810829983,1.4979860840158563,5686.9257214046365,22199.75937919263,252.9420621566087,0.4643047681828278,0.0,0.0,0.0,0.0,CANDIDATE
289.76961138,3.19,102.62975887827449,966.617481084139,4701.304913093005,1.4417400498391428,5640.257522874884,22360.88616957825,248.35124623204297,0.4425645971713294,1.0,0.0,0.0,0.0,FALSE POSITIVE
628.15844,12.144,0.95,101.0,0.03,0.423,3697.0,502.3,14.7,0.1032296455889985,0.0,0.0,0.0,0.0,CANDIDATE
273.223848,3.787,8.0,452.0,9.87,3.792,5079.0,469.9,10.6,0.5647640776117211,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.650701055,0.89164,281.62,6285.0,370319.14,3.701,10921.0,371060.0,234.3,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
263.90141,4.303,23.91,562.0,23.6,6.247,5094.0,807.1,11.0,0.5654716469414331,0.0,0.0,0.0,0.0,CANDIDATE
59.742966,6.78,16.91,1037.0,273.48,7.322,5059.0,284.9,8.6,0.7443944305042199,1.0,0.0,0.0,0.0,FALSE POSITIVE
18.7821603,5.573,0.83,681.0,50.97,0.94,5919.0,77.2,9.8,0.8269370806838228,0.0,0.0,0.0,0.0,CANDIDATE
389.316341,5.49,27.61,245.0,0.86,0.958,5731.0,2599.8,34.7,0.957,0.0,0.0,0.0,0.0,CANDIDATE
405.32064,7.77,1.34,166.0,0.18,0.574,4694.0,561.7,6.2,0.3994752032542497,1.0,0.0,0.0,0.0,FALSE POSITIVE
342.830882,3.826,10.76,530.0,18.68,5.205,4994.0,450.7,12.0,0.4716718597061105,1.0,0.0,0.0,0.0,FALSE POSITIVE
3.98916186,1.913,28.1,3293.0,27838.74,16.187,4998.0,318.0,16.3,1.0,0.0,0.0,0.0,0.0,CANDIDATE
42.8774169,1.991,2.67,451.0,9.8,0.832,5256.0,1068.8,14.8,1.0,0.0,0.0,0.0,0.0,CONFIRMED
190.800788,8.082,1.67,321.0,2.51,0.986,5993.0,287.6,13.0,0.975,0.0,0.0,0.0,0.0,CANDIDATE
2.97601892,5.5,164.46,2799.0,14524.05,7.746,5140.0,306.1,35.3,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
2.882424694,25.91,399.44,2912.0,17023.71,8.058,4705.0,67298.0,416.2,0.0,1.0,0.0,0.0,0.0,FALSE POSITIVE
220.142913,19.528,5.94,389.0,5.4,1.393,6340.0,1796.4,121.2,0.902,0.0,0.0,0.0,0.0,CONFIRMED
473.95103,11.778,3.32,341.0,3.21,1.81,6513.0,330.6,9.6,0.2470288813832361,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.534109403,0.9513,2.28,5513.0,217941.01,2.432,10747.0,78.3,37.0,0.0,0.0,1.0,1.0,0.0,FALSE POSITIVE
168.77118,2.263,2825.04,251.0,0.93,0.719,4936.0,2045.0,5.5,0.6992880750829362,1.0,0.0,0.0,0.0,FALSE POSITIVE
29.6094263,2.71,2.87,789.0,91.56,1.783,6079.0,224.9,10.8,0.974,0.0,0.0,0.0,0.0,CANDIDATE
22.9138322,4.855,30.24,785.0,89.68,1.334,6154.0,340.3,8.0,0.0,0.0,0.0,1.0,1.0,FALSE POSITIVE
538.36855,19.26,2.37,237.0,0.74,1.015,6148.0,545.5,7.0,0.1223181719681498,1.0,0.0,0.0,0.0,FALSE POSITIVE
65.5327181,2.256,1.79,437.0,8.61,0.923,5755.0,373.4,5.9,0.8257106529385889,1.0,0.0,0.0,0.0,FALSE POSITIVE
161.537665,2.65,1.37,400.0,6.04,1.358,6033.0,101.8,5.9,0.7068605111165531,0.0,0.0,0.0,0.0,CANDIDATE
1.018360336,7.622,107.0,2302.0,6627.64,1.463,6160.0,393970.0,967.4,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
209.967521,2.585,1.16,344.0,3.29,1.042,6437.0,120.0,7.1,0.6492672214274849,0.0,0.0,0.0,0.0,CANDIDATE
369.73011,14.27,1.66,274.0,1.34,0.999,6283.0,274.8,9.6,0.3678501667890106,0.0,0.0,0.0,0.0,CANDIDATE
78.04064906,2.15,102.6629847728676,997.6629665375332,5138.162689945628,1.426261254913718,5629.722144082185,22508.9487696499,248.312796969724,0.7123529646148028,1.0,0.0,0.0,0.0,FALSE POSITIVE
396.349253,2.685,2.39,293.0,1.73,1.168,6495.0,413.1,5.7,0.4198341830541585,1.0,0.0,0.0,0.0,FALSE POSITIVE
0.502807253,1.01493,26.81,1825.0,2623.68,0.715,5109.0,4658.7,240.0,0.3286798649553639,0.0,1.0,0.0,0.0,FALSE POSITIVE
21.3684341,1.18,1.72,551.0,21.86,0.786,5204.0,492.8,9.7,0.991,0.0,0.0,0.0,0.0,CANDIDATE
149.526152,3.033,1.69,202.0,0.39,0.628,3978.0,753.0,7.6,0.758939384741899,1.0,0.0,0.0,0.0,FALSE POSITIVE
2.845736321,11.5703,402.16,3058.0,20649.68,10.154,4878.0,3127.0,297.8,0.0,0.0,1.0,1.0,1.0,FALSE POSITIVE
29.5632952,1.562,1.9,527.0,18.23,0.828,5595.0,532.8,10.4,0.994,0.0,0.0,0.0,0.0,CANDIDATE
181.81214,16.164,2.04,324.0,2.6,0.925,6060.0,474.6,21.3,0.5835561457846988,0.0,0.0,0.0,0.0,CANDIDATE
435.50635,34.16,2.06,225.0,0.61,0.882,5750.0,553.8,8.2,0.1410489897300455,0.0,0.0,0.0,0.0,CANDIDATE
525.560452,2.327,12.74,359.0,3.92,3.796,4954.0,1196.0,10.9,0.2728826017037198,0.0,0.0,0.0,0.0,CANDIDATE
43.60012467,1.48,102.68273996491438,1015.5546001882278,5418.581000487433,1.4163834710835497,5622.0265852487255,22554.850147879228,247.734489593661,0.7585701965095235,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.710299164,3.92227,57.97,1638.0,1700.05,1.006,6082.0,157270.0,2291.1,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
252.04444,5.13,2.49,196.0,0.35,0.664,4514.0,1502.0,6.1,0.6095600784645077,1.0,0.0,0.0,0.0,FALSE POSITIVE
1.39508873,2.09,108.67265164286778,1849.653481522975,105390.13,4.200686711400372,5772.441990592486,27981.72683862733,278.2669401413816,0.0,1.0,0.0,1.0,0.0,FALSE POSITIVE
95.688682,6.465,28.41,1046.0,283.07,13.056,5040.0,453.8,9.8,0.7171252212951434,0.0,0.0,0.0,0.0,CANDIDATE
153.521361,3.893,3.09,493.0,13.99,1.921,6233.0,255.2,5.7,0.6939841640523968,1.0,0.0,0.0,0.0,FALSE POSITIVE
38.168652,5.086,1.4,696.0,55.36,1.465,6164.0,90.6,8.3,0.8037993120485516,0.0,0.0,0.0,0.0,CANDIDATE
3.0031801,2.814,4.7,1827.0,2630.88,1.768,6606.0,374.7,13.9,0.0,0.0,0.0,1.0,0.0,FALSE POSITIVE
2.96384168,5.4768,43.7,1406.0,925.63,1.158,6095.0,35653.0,607.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
69.089357,6.207,1.47,332.0,2.87,0.698,4848.0,475.1,8.6,0.523,0.0,0.0,0.0,0.0,CANDIDATE
43.142257,61.73,37.88,706.0,58.68,1.769,6198.0,283.2,30.5,0.0,0.0,1.0,0.0,0.0,FALSE POSITIVE
3.290304098,1.7215,4.91,540.0,20.06,0.427,3386.0,13553.0,220.5,0.998,0.0,0.0,0.0,0.0,CONFIRMED
