orbital_period_days,transit_duration_hours,transit_depth_ppm,planet_radius_earth,equilibrium_temperature_K,insolation_flux_Earth,stellar_radius_solar,stellar_temperature_K,signal_to_noise,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,final_disposition,disp_label,y_confirmed,score_confirmed,pred_confirmed
1.559360638,5.4458,280070.0,94.2,2234.0,5905.62,1.488,7002.0,419.9,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.23516416,4.713,64.6,0.92,1866.0,2861.14,1.076,6249.0,13.0,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
23.6731242,14.3948,23113.0,17.74,676.0,49.42,1.177,5769.0,842.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
21.539269242,5.32432,143750.0,53.0,674.0,48.89,0.933,6136.0,2642.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.270733213,2.7822,293640.0,37.93,693.0,54.59,0.678,4348.0,553.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.275511306,1.889,69.3,0.84,1739.0,2160.97,1.015,5921.0,10.3,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
12.4232158,17.67,261.5,1.3,685.0,51.91,0.809,5497.0,23.6,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
10.431146765,3.8853,29376.0,50.44,833.0,114.02,1.0,5780.0,400.2,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
16.486796364,7.06797,48943.0,46.92,1053.0,290.46,2.097,6020.0,3181.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.23513471,5.44,42.8,0.7,1743.0,2172.96,0.997,5930.0,12.0,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.470283788,7.8391,193830.0,157.82,2657.0,11792.22,2.675,7823.0,967.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
20.148807707,8.52557,526950.0,68.52,631.0,37.55,0.918,5547.0,3487.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.575884418,2.0734,272.2,31.17,2397.0,7790.32,1.044,6290.0,43.2,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.02425556,2.6439,1631.7,29.83,1503.0,1211.99,0.764,5337.0,40.6,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.88446644,2.057,221.0,0.84,579.0,26.5,0.517,3883.0,9.1,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
1.50179931,3.275,100.1,0.72,1229.0,540.71,0.736,5024.0,19.1,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
30.9597053,5.42,410.7,16.63,438.0,8.67,0.714,4947.0,13.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.562555067,1.7402,198.3,1.21,2046.0,4128.4,0.832,5793.0,21.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.115510941,7.2877,415160.0,191.42,2701.0,12609.03,2.638,7563.0,1351.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.015044104,10.994,158.2,1.98,1979.0,3627.61,1.124,5910.0,33.6,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.97606298,4.124,72.2,5.65,2615.0,11065.06,6.669,5321.0,17.8,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
30.960216668,15.4308,340410.0,62.08,527.0,18.3,0.926,5291.0,4578.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.97586085,4.513,105.9,0.85,1135.0,392.05,0.835,5481.0,9.1,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
14.658013949,3.03316,129640.0,121.59,855.0,126.35,1.626,5146.0,3361.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
18.839487435,5.62797,182720.0,45.2,734.0,68.54,1.024,6208.0,2003.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.98786272,2.5814,42789.0,17.82,1064.0,303.15,0.821,5231.0,98.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.426344495,5.84235,276140.0,78.3,1316.0,709.74,1.226,6228.0,732.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.957823876,3.7232,104690.0,110.91,2649.0,11612.14,2.033,5908.0,454.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.024768971,3.82433,53046.0,42.15,1159.0,425.9,0.989,6322.0,696.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.11548883,4.008,169.5,1.29,1426.0,978.38,0.971,5952.0,17.6,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.687772143,2.56725,40368.0,46.27,2097.0,4569.67,0.933,5885.0,679.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.63958598,2.768,83.4,1.52,1587.0,1496.31,1.646,6591.0,28.1,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.665875491,7.59461,161390.0,67.43,1502.0,1199.89,1.159,6234.0,2274.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.562563871,1.591,34.6,0.69,2626.0,11201.45,1.145,6577.0,16.4,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
26.0164225,4.1768,41109.0,61.04,755.0,76.63,1.28,6287.0,285.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.900140077,3.77,543.1,23.78,1253.0,582.32,0.955,6407.0,53.6,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
593.19521,25.65,227.3,1.63,234.0,0.71,1.03,6103.0,7.1,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.706430188,1.301,50.8,0.41,1473.0,1116.9,0.568,5037.0,11.0,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.0970583,5.699,680.7,4.83,1203.0,495.31,1.455,6573.0,76.4,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.86335883,3.4303,467.3,7.84,1195.0,482.18,1.913,5731.0,74.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.089077863,2.4676,133.6,1.96,2359.0,7312.11,1.551,6280.0,104.8,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.73240662,4.33,329.0,3.65,3191.0,24515.44,1.772,7392.0,15.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.888835386,3.7988,19466.0,584.67,1008.0,243.87,1.0,5780.0,208.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
23.836808884,6.02854,29685.0,59.31,919.0,168.28,1.94,6095.0,2793.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
21.858963291,6.32492,117110.0,114.63,925.0,172.73,2.06,5923.0,2951.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
21.3419702,10.73,27027.94424534388,102.70827940982936,1252.556722663867,105.86,2.266070770367688,5909.784298928408,290.2849704879744,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
11.2570616,29.059,690240.0,162.84,1272.0,619.07,1.875,6915.0,655.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
25.9525478,21.328,478.4,74.69,865.0,132.4,2.721,5211.0,57.0,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
28.027891356,17.3269,243230.0,31.3,440.0,8.86,0.544,5231.0,2829.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
18.611957253,4.24721,124830.0,65.5,829.0,111.83,1.17,6492.0,2671.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.954598,24.79,337.8,89.95,2148.0,5028.39,2.161,6955.0,18.1,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.843651274,2.80468,305450.0,39.98,1553.0,1371.12,0.695,5220.0,1509.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
12.851722103,5.71731,42519.0,47.26,781.0,88.01,0.967,5838.0,1537.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.142946648,3.40234,412550.0,43.5,1293.0,660.96,0.608,5058.0,1054.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.217010987,4.4215,78714.0,89.71,1096.0,341.36,1.211,6047.0,1307.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
5.76556718,3.138,213.3,1.66,1120.0,371.86,1.072,6218.0,17.6,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.4879444,3.224,119.3,1.23,969.0,208.99,1.039,6134.0,19.5,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
358.96247,23.49,670.8,2.37,242.0,0.81,0.904,5743.0,12.1,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
12.28351275,3.634,597.8,74.76,1342.0,765.56,2.759,6171.0,23.4,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.24572117,3.88,48.2,0.74,1479.0,1131.64,1.026,6158.0,13.6,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566801906,1.626,89.7,0.55,1344.0,774.11,0.583,4208.0,27.0,1.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
28.787257509,13.953,49618.0,91.26,971.0,210.02,3.981,5154.0,1292.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.58969597,8.471,245.1,20.8,882.0,143.02,0.9,6024.0,45.9,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.21396685,4.374,81.6,0.84,1418.0,952.61,0.93,5986.0,19.1,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.17815196,2.445,245.0,1.09,1139.0,395.98,0.7,5357.0,17.9,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.436282594,1.3988,536.4,83.25,5187.0,170399.16,2.622,8491.0,218.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
108.546946,7.567,711.3,29.67,985.0,222.7,11.536,4751.0,15.3,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.089077224,2.705,152.7,1.0,1458.0,1068.22,0.83,5118.0,18.7,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.288066288,6.4616,10083.0,34.84,1310.0,692.0,0.639,5233.0,230.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.442714533,3.36034,60039.0,47.02,1157.0,423.13,0.861,5819.0,964.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.202869679,7.29811,345940.0,110.46,1190.0,474.09,1.643,6060.0,6499.9,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.908453928,2.5363,427.5,19.44,1181.0,459.47,0.824,5786.0,40.4,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566795728,2.79,18.9,0.64,2755.0,13656.59,1.393,6130.0,12.4,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.575631524,2.59202,25627.0,28.66,1577.0,1464.43,0.858,6202.0,465.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.292599454,4.73293,140030.0,64.04,1319.0,715.83,1.174,6467.0,1329.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
358.66044,16.732,133.8,1.62,304.0,2.02,1.406,5619.0,15.6,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.025580416,4.48448,44998.0,43.23,2102.0,4618.62,1.99,6348.0,987.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
17.99646148,4.65638,62755.0,114.45,1004.0,240.38,2.249,5684.0,1951.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.739761008,7.589,292.1,9.67,839.0,117.05,0.35,3417.0,34.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.386249249,2.99104,47188.0,78.6,2137.0,4939.8,1.594,6226.0,560.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
14.665759784,3.65814,336980.0,67.17,712.0,60.89,1.002,5385.0,1143.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
534.86668,8.19,565.0,4.3,328.0,2.74,1.791,6668.0,8.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.566780836,4.937,60.9,0.75,2204.0,5608.62,0.962,5949.0,18.7,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.841066931,5.47901,342090.0,56.33,876.0,139.18,0.829,5973.0,3314.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.74785358,3.713,98.2,0.89,1093.0,337.14,0.886,5706.0,18.8,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
15.44605962,4.5963,330910.0,52.93,701.0,57.04,0.897,5838.0,2025.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.790518325,3.34624,61542.0,32.19,1850.0,2761.65,1.219,6586.0,2493.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.17033848,11.56,17.3,0.98,3272.0,27090.0,2.314,8027.0,13.4,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.17815935,1.839,116.3,1.22,1561.0,1398.42,1.098,6258.0,14.1,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
10.63624422,5.055,231.7,1.58,756.0,77.02,0.774,5834.0,24.7,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
386.39833,8.519,748.0,2.2,214.0,0.49,0.812,5284.0,4.9,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.03905082,3.035,43.8,0.87,2297.0,6581.45,1.28,6558.0,9.9,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
200.0,7.27,22221.24826574743,102.51257627301226,863.4032249060634,2971.712776704709,1.5002832295703206,5689.359123286383,253.443153594684,0.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
17.4217322,4.718,208.4,1.42,727.0,65.92,0.967,6052.0,9.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.40440112,5.49,27.1,0.42,1172.0,447.52,0.769,5433.0,16.7,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
21.926779,10.05,198.6,1.26,618.0,34.52,0.868,5853.0,10.5,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
25.706001174,10.969,464960.0,67.11,579.0,26.55,0.903,5642.0,2008.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.945829261,1.715,98.2,0.86,1790.0,2433.01,0.859,5959.0,15.1,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
501.90703,12.43,306.9,1.83,254.0,0.99,1.036,6316.0,10.3,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
70.37626987,6.4205,116050.0,40.43,373.0,4.59,0.755,5458.0,759.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.115304946,4.88748,149520.0,61.66,1404.0,918.39,1.087,6367.0,1398.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
359.534371,24.205,5732.0,64333.8,491.0,13.7,5.899,5087.0,96.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
11.02822674,8.275,278040.0,75.47,1028.0,264.14,1.387,6271.0,4680.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.113197701,3.46341,57316.0,50.13,1825.0,2624.42,1.463,6215.0,1048.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
354.78194,6.46,193.0,30.53,325.0,2.62,1.525,5798.0,7.7,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
17.90766147,5.396,1089.3,4.89,731.0,67.59,0.993,6153.0,78.4,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
12.4261809,29.09,92.2,1.88,976.0,214.85,1.432,5948.0,39.0,1.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.99270186,3.1008,557.4,26.6,1051.0,288.29,0.951,5724.0,42.3,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.973160836,0.864,138.3,1.22,1932.0,3303.84,1.03,6108.0,9.8,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.238855579,5.2235,68002.0,38.01,1044.0,280.82,0.804,5655.0,374.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.503201954,0.167,43.0,2.99,3550.0,37526.28,2.306,6157.0,8.0,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.5212708,2.706,163.3,0.81,1003.0,238.81,0.637,5110.0,7.8,0.0,0.0,0.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.521050679,3.5323,4879.8,256.2,2434.0,8306.9,6.619,5149.0,337.2,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
4.994773558,4.48893,259760.0,62.69,1264.0,604.21,1.181,6253.0,5742.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.545544979,1.954,92.6,0.93,2240.0,5913.74,0.92,6050.0,24.8,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.8170226,2.974,167700.0,57.56,1947.0,3416.07,1.0,5780.0,240.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.47148164,4.679,122.7,0.85,970.0,209.73,0.716,5297.0,9.5,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
19.40669392,5.27765,464520.0,57.97,597.0,30.05,0.778,5622.0,1496.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.143708297,5.83451,202680.0,44.78,943.0,187.0,0.992,5655.0,2368.6,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.952377862,4.0869,2122.3,28.44,1713.0,2023.36,0.863,5662.0,390.8,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.512869432,4.015,2313.0,31.12,2185.0,5384.53,0.895,5853.0,133.9,0.0,1.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
343.42046,11.11,482.7,2.15,270.0,1.27,0.967,6115.0,10.0,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.941635737,2.46683,69814.0,59.71,1728.0,2109.03,1.161,6525.0,1243.7,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.539445498,2.2821,25302.0,68.65,2959.0,18153.51,1.456,6486.0,511.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
20.7106853,42.737,1003.0,89.55,1246.0,570.64,2.888,6956.0,154.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.521245368,4.24027,418380.0,56.59,1241.0,560.57,0.854,5605.0,1495.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.52122764,2.249,127.3,0.91,1177.0,453.48,0.81,5546.0,8.9,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.82883944,1.83,22560.36172458001,102.67340335246524,1007.4649461498998,5272.701028174586,1.4214874107755815,5626.587967121363,248.36646267200445,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
76.01811375,13.4849,80671.0,63.58,652.0,42.65,1.892,6703.0,604.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.94242156,1.89,22557.692895729677,102.67168230192262,1005.924150604534,5247.618626510452,1.4223692459041315,5627.303586122456,248.43437862874575,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.4804737,6.157,337.0,1.85,930.0,176.51,0.998,6092.0,14.5,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.140373046,7.07032,205260.0,61.56,1132.0,388.56,1.333,5945.0,3250.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.431126546,2.7986,40248.0,47.48,1251.0,580.05,0.969,5815.0,308.5,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
53.647084859,19.9499,219100.0,142.04,753.0,75.91,2.943,5261.0,3272.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
6.2321233,2.85,31.7,0.61,1021.0,256.72,1.084,5843.0,8.5,0.0,0.0,0.0,0.0,CANDIDATE,CANDIDATE,0,0.0,0
16.31328124,4.45731,71589.0,30.85,747.0,73.51,1.006,6008.0,982.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.721313779,3.54768,534620.0,83.69,1627.0,1658.35,1.073,5960.0,742.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
13.6550963,4.117,196.3,1.35,780.0,87.46,0.962,6065.0,14.6,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
22.845241036,5.3007,45676.0,30.35,762.0,79.78,1.351,5926.0,3845.4,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
8.209514329,4.14104,141390.0,149.52,1371.0,834.79,2.111,6258.0,6579.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
36.473115046,2.91005,161930.0,53.1,467.0,11.24,0.766,5452.0,1899.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.374249107,5.3181,136660.0,96.85,2725.0,13078.76,2.121,7053.0,520.3,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.583334941,4.4854,177070.0,52.0,1548.0,1362.14,0.953,5846.0,368.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.976020742,3.73,114.9,2.07,1740.0,2169.16,1.796,5947.0,60.6,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.720460644,1.7846,2111.5,37.33,2240.0,5954.82,1.058,6304.0,117.2,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.04516705,3.625,154.8,2.9,2945.0,17791.98,2.157,9206.0,16.5,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
3.867613816,5.36467,340910.0,69.23,1203.0,494.75,1.046,5780.0,1379.1,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
419.97507836,12.1687,275.1,1.53,215.0,0.51,0.872,5316.0,5.9,1.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
7.9320191,8.18,125.1,1.04,811.0,102.05,0.905,5219.0,8.8,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
2.25353739,5.74622,182830.0,96.65,2056.0,4215.56,1.662,6951.0,904.8,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
9.762550001,4.87531,41580.0,68.93,1375.0,843.46,1.95,7199.0,827.0,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.68396452,1.3,22583.51975582944,102.688592074366,1021.057552254818,5494.253664486965,1.4136986596546368,5620.259018443823,247.76187806286748,1.0,0.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.288046428,3.637,32.3,2.18,2945.0,17822.99,3.871,5216.0,20.3,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
0.673684895,1.161,51.1,0.7,2001.0,3803.56,0.951,5645.0,7.0,0.0,0.0,1.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
32.45541269,7.3736,136390.0,23.48,392.0,5.55,0.543,4869.0,180.9,0.0,1.0,0.0,0.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
6.873655305,3.5415,181.3,1.21,906.0,159.51,0.912,5668.0,3.4,0.0,1.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
1.710319812,2.983,43.6,0.56,1426.0,978.84,0.825,5774.0,19.1,0.0,0.0,1.0,1.0,FALSE POSITIVE,FALSE POSITIVE,0,0.0,0
